269 90.4
268 92.11
267 94.52
266 95.81
265 97.25
264 99.16
263 100.88
262 102.43
261 103.76
260 103.63
259 103.51
258 103.34
257 103.37
256 103.77
255 103.96
254 104.4
253 104.75
252 104.07
251 103.18
250 102.36
249 102.07
248 101.47
247 101.65
246 101.82
245 100.71
 
