 Tagging efficiency calculation
 J.R.M.Annand 2008.10.02
Clock = 1.34956e+09   Inhib.Clock = 6.63713e+08   Live = 0.491798
Backgr.clock = 9.00221e+08    Backgr.Inhib.clock = 2.78878e+08  Live = 0.309789
Background scale factor =  2.37994

  Chan  Hits  Scaler Background     TaggEff        TaggEff(back-sub)
  23   431      834       13    0.5168 +- 0.0307   0.5367 +- 0.0328
  24   503     1384       18    0.3634 +- 0.0189   0.3750 +- 0.0199
  25   648     2301       24    0.2816 +- 0.0125   0.2888 +- 0.0130
  26   470     1519       14    0.3094 +- 0.0163   0.3164 +- 0.0169
  27   575     1806       19    0.3184 +- 0.0152   0.3266 +- 0.0159
  28   549     1970       19    0.2787 +- 0.0134   0.2852 +- 0.0139
  29   470     1751       12    0.2684 +- 0.0139   0.2729 +- 0.0143
  30   635     2201       18    0.2885 +- 0.0130   0.2942 +- 0.0134
  31   382     1211       15    0.3154 +- 0.0185   0.3250 +- 0.0194
  32   420     1992       22    0.2108 +- 0.0113   0.2165 +- 0.0117
  33   415     2016       18    0.2059 +- 0.0111   0.2103 +- 0.0114
  34   403     1352       15    0.2981 +- 0.0169   0.3062 +- 0.0176
  35   524     1820       22    0.2879 +- 0.0143   0.2964 +- 0.0149
  36   511     1865       16    0.2740 +- 0.0137   0.2797 +- 0.0141
  37   477     1891       15    0.2522 +- 0.0129   0.2571 +- 0.0133
  38   614     1934       22    0.3175 +- 0.0147   0.3263 +- 0.0153
  39    72      289        8    0.2491 +- 0.0328   0.2667 +- 0.0363
  40    73      250       10    0.2920 +- 0.0388   0.3227 +- 0.0453
  41   533     1778       19    0.2998 +- 0.0148   0.3076 +- 0.0154
  42   525     1800       21    0.2917 +- 0.0145   0.3000 +- 0.0151
  43   503     1896       26    0.2653 +- 0.0133   0.2742 +- 0.0140
  44   524     1766       23    0.2967 +- 0.0148   0.3062 +- 0.0155
  45   504     1742       23    0.2893 +- 0.0146   0.2987 +- 0.0154
  46   505     1851       22    0.2728 +- 0.0137   0.2808 +- 0.0143
  47   581     1928       28    0.3013 +- 0.0143   0.3121 +- 0.0150
  48   491     1760       20    0.2790 +- 0.0142   0.2867 +- 0.0148
  49   550     2030       24    0.2709 +- 0.0130   0.2788 +- 0.0136
  50   491     1852       24    0.2651 +- 0.0135   0.2736 +- 0.0141
  51   585     1947       28    0.3005 +- 0.0142   0.3111 +- 0.0149
  52   203      843        7    0.2408 +- 0.0188   0.2457 +- 0.0194
  53   246      970       11    0.2536 +- 0.0181   0.2606 +- 0.0188
  54   577     1929       21    0.2991 +- 0.0142   0.3071 +- 0.0148
  55   544     1887       16    0.2883 +- 0.0140   0.2942 +- 0.0145
  56   603     2009       17    0.3001 +- 0.0139   0.3063 +- 0.0144
  57   556     1976       17    0.2814 +- 0.0135   0.2873 +- 0.0139
  58   533     1884       19    0.2829 +- 0.0139   0.2899 +- 0.0144
  59   561     1835       12    0.3057 +- 0.0147   0.3106 +- 0.0151
  60   287     1071       15    0.2680 +- 0.0178   0.2772 +- 0.0187
  61   332     1067       18    0.3112 +- 0.0196   0.3242 +- 0.0208
  62   578     1882       18    0.3071 +- 0.0146   0.3143 +- 0.0151
  63   588     1954       14    0.3009 +- 0.0142   0.3061 +- 0.0145
  64   689     2185       23    0.3153 +- 0.0138   0.3234 +- 0.0143
  65   626     2064       29    0.3033 +- 0.0138   0.3138 +- 0.0146
  66   661     2120       21    0.3118 +- 0.0139   0.3193 +- 0.0144
  67   657     2238       22    0.2936 +- 0.0130   0.3006 +- 0.0135
  68   658     2192       21    0.3002 +- 0.0133   0.3072 +- 0.0138
  69   727     2138       21    0.3400 +- 0.0146   0.3482 +- 0.0151
  70   520     1429        8    0.3639 +- 0.0186   0.3688 +- 0.0190
  71   544     1584       14    0.3434 +- 0.0171   0.3508 +- 0.0176
  72   796     2287       19    0.3481 +- 0.0143   0.3551 +- 0.0148
  73   789     2343       33    0.3367 +- 0.0139   0.3484 +- 0.0146
  74   820     2371       26    0.3458 +- 0.0140   0.3551 +- 0.0146
  75   696     2086       24    0.3337 +- 0.0146   0.3430 +- 0.0153
  76   745     2187       21    0.3406 +- 0.0145   0.3486 +- 0.0150
  77   862     2500       20    0.3448 +- 0.0136   0.3515 +- 0.0140
  78   921     2527       24    0.3645 +- 0.0140   0.3729 +- 0.0145
  79   911     2540       21    0.3587 +- 0.0139   0.3659 +- 0.0143
  80   939     2643       26    0.3553 +- 0.0135   0.3638 +- 0.0140
  81   879     2454       24    0.3582 +- 0.0141   0.3667 +- 0.0146
  82   809     2380       24    0.3399 +- 0.0138   0.3483 +- 0.0144
  83   868     2584       22    0.3359 +- 0.0132   0.3429 +- 0.0136
  84   853     2579       24    0.3307 +- 0.0131   0.3382 +- 0.0135
  85   854     2362       22    0.3616 +- 0.0144   0.3698 +- 0.0150
  86   851     2268       12    0.3752 +- 0.0151   0.3800 +- 0.0154
  87   899     2533       24    0.3549 +- 0.0138   0.3631 +- 0.0143
  88   891     2619       18    0.3402 +- 0.0132   0.3459 +- 0.0135
  89   876     2450       15    0.3576 +- 0.0141   0.3628 +- 0.0144
  90   864     2456       18    0.3518 +- 0.0139   0.3580 +- 0.0143
  91   869     2618       24    0.3319 +- 0.0130   0.3393 +- 0.0134
  92   875     2689       16    0.3254 +- 0.0127   0.3301 +- 0.0129
  93   917     2643       26    0.3470 +- 0.0133   0.3553 +- 0.0138
  94   856     2668       21    0.3208 +- 0.0126   0.3270 +- 0.0130
  95   880     2678       23    0.3286 +- 0.0128   0.3355 +- 0.0132
  96   887     2636       23    0.3365 +- 0.0131   0.3436 +- 0.0135
  97   617     1819       16    0.3392 +- 0.0158   0.3464 +- 0.0163
  98   880     2665       31    0.3302 +- 0.0128   0.3396 +- 0.0134
  99   901     2775       36    0.3247 +- 0.0124   0.3350 +- 0.0131
 100   851     2668       34    0.3190 +- 0.0126   0.3289 +- 0.0132
 101   786     2595       22    0.3029 +- 0.0123   0.3091 +- 0.0127
 102   814     2675       32    0.3043 +- 0.0122   0.3132 +- 0.0127
 103   837     2715       28    0.3083 +- 0.0122   0.3160 +- 0.0127
 104   747     2423       20    0.3083 +- 0.0129   0.3145 +- 0.0133
 105   839     2625       18    0.3196 +- 0.0127   0.3249 +- 0.0130
 106   689     2259       13    0.3050 +- 0.0133   0.3092 +- 0.0136
 107   929     2835       14    0.3277 +- 0.0124   0.3316 +- 0.0126
 108   906     2887       21    0.3138 +- 0.0120   0.3193 +- 0.0123
 109   909     2959       28    0.3072 +- 0.0116   0.3143 +- 0.0121
 110   910     2834       25    0.3211 +- 0.0122   0.3280 +- 0.0126
 111   869     2910       26    0.2986 +- 0.0115   0.3051 +- 0.0119
 112   851     2868       14    0.2967 +- 0.0116   0.3002 +- 0.0118
 113   907     2940       16    0.3085 +- 0.0117   0.3126 +- 0.0120
 114   866     2795       21    0.3098 +- 0.0120   0.3155 +- 0.0124
 115   833     2880       27    0.2892 +- 0.0114   0.2958 +- 0.0118
 116   843     2897       19    0.2910 +- 0.0114   0.2956 +- 0.0117
 117   846     2836       26    0.2983 +- 0.0117   0.3050 +- 0.0121
 118   780     2569       15    0.3036 +- 0.0124   0.3079 +- 0.0127
 119   728     2525       10    0.2883 +- 0.0121   0.2911 +- 0.0123
 120   741     2569       11    0.2884 +- 0.0120   0.2914 +- 0.0122
 121   898     3151       28    0.2850 +- 0.0108   0.2911 +- 0.0111
 122   858     3027       29    0.2834 +- 0.0110   0.2901 +- 0.0113
 123   841     3093       23    0.2719 +- 0.0106   0.2768 +- 0.0109
 124   879     3012       26    0.2918 +- 0.0112   0.2980 +- 0.0115
 125   878     2972       29    0.2954 +- 0.0113   0.3024 +- 0.0118
 126   863     3034       23    0.2844 +- 0.0110   0.2897 +- 0.0113
 127   821     2730       27    0.3007 +- 0.0120   0.3080 +- 0.0124
 128   877     2990       35    0.2933 +- 0.0113   0.3017 +- 0.0118
 129   866     2983       28    0.2903 +- 0.0112   0.2969 +- 0.0116
 130   850     3009       22    0.2825 +- 0.0110   0.2875 +- 0.0113
 131   863     3246       24    0.2659 +- 0.0102   0.2706 +- 0.0105
 132   859     3220       24    0.2668 +- 0.0102   0.2716 +- 0.0105
 133   878     3252       26    0.2700 +- 0.0103   0.2752 +- 0.0106
 134   783     3102       29    0.2524 +- 0.0101   0.2582 +- 0.0104
 135   842     3243       26    0.2596 +- 0.0100   0.2647 +- 0.0103
 136   930     3316       17    0.2805 +- 0.0104   0.2839 +- 0.0106
 137   882     3176       22    0.2777 +- 0.0106   0.2824 +- 0.0108
 138   927     3322       26    0.2790 +- 0.0104   0.2843 +- 0.0107
 139   926     3141       22    0.2948 +- 0.0110   0.2998 +- 0.0113
 140   597     2415       12    0.2472 +- 0.0113   0.2502 +- 0.0115
 141   616     2280       11    0.2702 +- 0.0123   0.2733 +- 0.0125
 142   941     3387       24    0.2778 +- 0.0102   0.2826 +- 0.0105
 143   843     3397       24    0.2482 +- 0.0095   0.2524 +- 0.0098
 144   864     3298       31    0.2620 +- 0.0100   0.2680 +- 0.0103
 145   895     3231       22    0.2770 +- 0.0105   0.2816 +- 0.0107
 146   860     3138       13    0.2741 +- 0.0105   0.2768 +- 0.0107
 147   917     3273       18    0.2802 +- 0.0105   0.2839 +- 0.0107
 148   873     3422       17    0.2551 +- 0.0097   0.2582 +- 0.0098
 149   948     3661       19    0.2589 +- 0.0094   0.2622 +- 0.0096
 150   932     3563       26    0.2616 +- 0.0096   0.2662 +- 0.0099
 151   962     3395       31    0.2834 +- 0.0103   0.2897 +- 0.0107
 152   848     3440       15    0.2465 +- 0.0095   0.2491 +- 0.0096
 153   898     4732       21    0.1898 +- 0.0069   0.1918 +- 0.0070
 154   951     3400       13    0.2797 +- 0.0103   0.2823 +- 0.0104
 155   950     3609       12    0.2632 +- 0.0096   0.2653 +- 0.0097
 156   927     3568       19    0.2598 +- 0.0096   0.2631 +- 0.0098
 157   927     3562       22    0.2602 +- 0.0096   0.2641 +- 0.0098
 158   948     3618       23    0.2620 +- 0.0096   0.2660 +- 0.0098
 159   935     3515       28    0.2660 +- 0.0098   0.2711 +- 0.0101
 160   980     3904       25    0.2510 +- 0.0090   0.2549 +- 0.0092
 161   675     4034       30    0.1673 +- 0.0070   0.1703 +- 0.0071
 162  1029     4861       32    0.2117 +- 0.0073   0.2151 +- 0.0074
 163   880     2927       28    0.3006 +- 0.0116   0.3077 +- 0.0120
 164  1059     3851       22    0.2750 +- 0.0095   0.2788 +- 0.0097
 165   993     3885       31    0.2556 +- 0.0091   0.2605 +- 0.0093
 166   733     2979       17    0.2461 +- 0.0101   0.2494 +- 0.0103
 167   774     2936       20    0.2636 +- 0.0107   0.2680 +- 0.0109
 168  1079     3858       25    0.2797 +- 0.0096   0.2841 +- 0.0099
 169  1062     3751       23    0.2831 +- 0.0098   0.2873 +- 0.0101
 170   981     3732       31    0.2629 +- 0.0094   0.2682 +- 0.0097
 171   958     3678       16    0.2605 +- 0.0094   0.2632 +- 0.0096
 172  1030     3785       20    0.2721 +- 0.0096   0.2756 +- 0.0097
 173   743     3237       23    0.2295 +- 0.0093   0.2335 +- 0.0096
 174   761     3283       20    0.2318 +- 0.0093   0.2352 +- 0.0095
 175   947     3838       11    0.2467 +- 0.0090   0.2484 +- 0.0090
 176   998     4142       15    0.2409 +- 0.0085   0.2430 +- 0.0086
 177  1094     4094       22    0.2672 +- 0.0091   0.2707 +- 0.0093
 178  1096     4076       24    0.2689 +- 0.0091   0.2727 +- 0.0093
 179  1066     4137       28    0.2577 +- 0.0089   0.2619 +- 0.0091
 180  1193     4252       34    0.2806 +- 0.0092   0.2860 +- 0.0095
 181  1045     3928       27    0.2660 +- 0.0093   0.2705 +- 0.0095
 182  1025     4560       26    0.2248 +- 0.0078   0.2279 +- 0.0079
 183   966     4208       24    0.2296 +- 0.0082   0.2327 +- 0.0083
 184  1081     4350       27    0.2485 +- 0.0084   0.2522 +- 0.0086
 185  1139     4364       26    0.2610 +- 0.0087   0.2648 +- 0.0089
 186  1171     4585       26    0.2554 +- 0.0084   0.2589 +- 0.0085
 187  1098     4449       17    0.2468 +- 0.0083   0.2491 +- 0.0084
 188  1102     4658       16    0.2366 +- 0.0079   0.2385 +- 0.0080
 189  1161     4503       33    0.2578 +- 0.0085   0.2624 +- 0.0087
 190  1155     4616       27    0.2502 +- 0.0082   0.2537 +- 0.0084
 191  1234     4458       27    0.2768 +- 0.0089   0.2809 +- 0.0091
 192  1194     4477       32    0.2667 +- 0.0087   0.2713 +- 0.0089
 193  1146     4559       28    0.2514 +- 0.0083   0.2551 +- 0.0085
 194  1166     4696       20    0.2483 +- 0.0081   0.2508 +- 0.0082
 195  1261     4672       28    0.2699 +- 0.0086   0.2738 +- 0.0087
 196  1243     4518       24    0.2751 +- 0.0088   0.2786 +- 0.0090
 197  1160     4176       20    0.2778 +- 0.0092   0.2810 +- 0.0094
 198  1279     4451       14    0.2874 +- 0.0091   0.2895 +- 0.0092
 199   741     2986       10    0.2482 +- 0.0102   0.2502 +- 0.0103
 200  1191     4495        7    0.2650 +- 0.0086   0.2659 +- 0.0087
 201  1094     4306       20    0.2541 +- 0.0086   0.2569 +- 0.0087
 202   831     4835       29    0.1719 +- 0.0065   0.1744 +- 0.0066
 203   336     8843     2067    0.0380 +- 0.0021   0.0856 +- 0.0056
 204   606     5087      332    0.1191 +- 0.0051   0.1410 +- 0.0064
 205   951     5304       41    0.1793 +- 0.0063   0.1827 +- 0.0065
 206  1310     5362       33    0.2443 +- 0.0075   0.2479 +- 0.0077
 207  1364     5300       38    0.2574 +- 0.0078   0.2618 +- 0.0080
 208  1422     5540       35    0.2567 +- 0.0076   0.2606 +- 0.0078
 209  1317     5053       26    0.2606 +- 0.0081   0.2639 +- 0.0082
 210  1438     5614       26    0.2561 +- 0.0076   0.2590 +- 0.0077
 211  1330     5264       18    0.2527 +- 0.0078   0.2547 +- 0.0078
 212  1504     5646       27    0.2664 +- 0.0077   0.2694 +- 0.0079
 213  1574     5593       31    0.2814 +- 0.0080   0.2852 +- 0.0082
 214  1497     5265       23    0.2843 +- 0.0083   0.2873 +- 0.0085
 215  1570     5722       21    0.2744 +- 0.0078   0.2768 +- 0.0079
 216  1537     5460       21    0.2815 +- 0.0081   0.2841 +- 0.0082
 217  1395     4835       20    0.2885 +- 0.0088   0.2914 +- 0.0089
 218  1581     5749       24    0.2750 +- 0.0078   0.2778 +- 0.0079
 219  1632     6099       28    0.2676 +- 0.0075   0.2705 +- 0.0076
 220  1390     5403       16    0.2573 +- 0.0077   0.2591 +- 0.0078
 221  1427     5622       22    0.2538 +- 0.0075   0.2562 +- 0.0076
 222  1572     6191       34    0.2539 +- 0.0072   0.2573 +- 0.0073
 223  1711     6298       31    0.2717 +- 0.0074   0.2749 +- 0.0075
 224  1551     6166       39    0.2515 +- 0.0071   0.2554 +- 0.0073
 225  1657     6695       24    0.2475 +- 0.0068   0.2496 +- 0.0069
 226  1345     5369       21    0.2505 +- 0.0076   0.2529 +- 0.0077
 227  1601     5580       23    0.2869 +- 0.0081   0.2898 +- 0.0083
 228  1747     6505       26    0.2686 +- 0.0072   0.2711 +- 0.0073
 229  1781     6664       26    0.2673 +- 0.0071   0.2698 +- 0.0072
 230  1766     6504       20    0.2715 +- 0.0073   0.2735 +- 0.0074
 231  1826     6519       26    0.2801 +- 0.0074   0.2828 +- 0.0075
 232  1748     6640       29    0.2633 +- 0.0071   0.2660 +- 0.0072
 233  1694     6663       19    0.2542 +- 0.0069   0.2560 +- 0.0070
 234  1655     6604       19    0.2506 +- 0.0069   0.2523 +- 0.0070
 235  1659     6750       25    0.2458 +- 0.0067   0.2480 +- 0.0068
 236  1780     7101       32    0.2507 +- 0.0066   0.2534 +- 0.0067
 237  1671     7034       33    0.2376 +- 0.0065   0.2402 +- 0.0066
 238  1901     7093       17    0.2680 +- 0.0069   0.2695 +- 0.0070
 239  1817     6322       18    0.2874 +- 0.0077   0.2894 +- 0.0077
 240  1883     6921       20    0.2721 +- 0.0071   0.2740 +- 0.0071
 241  1996     7345       13    0.2717 +- 0.0069   0.2729 +- 0.0069
 242  2113     7793       22    0.2711 +- 0.0067   0.2730 +- 0.0067
 243  2117     7743       18    0.2734 +- 0.0067   0.2749 +- 0.0068
 244  2264     7762       22    0.2917 +- 0.0070   0.2937 +- 0.0070
 245  2491     7900       18    0.3153 +- 0.0072   0.3170 +- 0.0073
 246  2558     8245       26    0.3102 +- 0.0070   0.3126 +- 0.0071
 247  2452     8380       29    0.2926 +- 0.0067   0.2950 +- 0.0068
 248  2610     8526       14    0.3061 +- 0.0068   0.3073 +- 0.0069
 249  2599     8535       20    0.3045 +- 0.0068   0.3062 +- 0.0069
 250  2610     8222       14    0.3174 +- 0.0071   0.3187 +- 0.0072
 251  2475     7585       15    0.3263 +- 0.0076   0.3278 +- 0.0076
 252  2680     8464       14    0.3166 +- 0.0070   0.3179 +- 0.0071
 253  2620     8859       22    0.2957 +- 0.0066   0.2975 +- 0.0066
 254  2768     9655       18    0.2867 +- 0.0062   0.2880 +- 0.0062
 255  2781     9844       32    0.2825 +- 0.0061   0.2847 +- 0.0061
 256  2683     9604       26    0.2794 +- 0.0061   0.2812 +- 0.0062
 257  2541     9975       21    0.2547 +- 0.0057   0.2560 +- 0.0057
 258  2567    10194       27    0.2518 +- 0.0056   0.2534 +- 0.0056
 259  2692    10057       26    0.2677 +- 0.0058   0.2693 +- 0.0059
 260  3306    10755       32    0.3074 +- 0.0061   0.3096 +- 0.0062
 261   836     3131       13    0.2670 +- 0.0104   0.2697 +- 0.0105
 262  3398    10260       25    0.3312 +- 0.0066   0.3331 +- 0.0066
 263  2896     9066       27    0.3194 +- 0.0068   0.3217 +- 0.0069
 264  1353     4892       16    0.2766 +- 0.0085   0.2787 +- 0.0086
 265  1070     4009       14    0.2669 +- 0.0092   0.2691 +- 0.0093
 266  3038     9303        6    0.3266 +- 0.0068   0.3271 +- 0.0068
 267  2202     8667       28    0.2541 +- 0.0061   0.2560 +- 0.0061
 268  2488    10323      138    0.2410 +- 0.0054   0.2489 +- 0.0056
 269  2157     9713      135    0.2221 +- 0.0053   0.2297 +- 0.0055
 270  2750    11528       33    0.2385 +- 0.0051   0.2402 +- 0.0051
 271  2807    11052       54    0.2540 +- 0.0054   0.2570 +- 0.0055
 272  3130    12210       38    0.2563 +- 0.0051   0.2583 +- 0.0052
 273  2897    10294       40    0.2814 +- 0.0059   0.2841 +- 0.0060
 274  3072    10190       33    0.3015 +- 0.0062   0.3038 +- 0.0063
 275  3064    10939       26    0.2801 +- 0.0057   0.2817 +- 0.0058
 276  2769    10660       31    0.2598 +- 0.0055   0.2616 +- 0.0056
 277  2945    11408       36    0.2582 +- 0.0053   0.2601 +- 0.0054
 278  3117    11238       26    0.2774 +- 0.0056   0.2789 +- 0.0057
 279  3097    10903       29    0.2841 +- 0.0058   0.2859 +- 0.0058
 280  3156    12324       20    0.2561 +- 0.0051   0.2571 +- 0.0051
 281  2936    11108       20    0.2643 +- 0.0055   0.2655 +- 0.0055
 282  2861    10702       24    0.2673 +- 0.0056   0.2688 +- 0.0057
 283  2389     9705       13    0.2462 +- 0.0056   0.2469 +- 0.0056
 284  2466     9845       17    0.2505 +- 0.0056   0.2515 +- 0.0057
 285  3267    12205       27    0.2677 +- 0.0053   0.2691 +- 0.0053
 286  3354    12553       35    0.2672 +- 0.0052   0.2690 +- 0.0052
 287  3363    12263       27    0.2742 +- 0.0053   0.2757 +- 0.0054
 288  4244    13824       33    0.3070 +- 0.0054   0.3088 +- 0.0054
 289  2400     8079       30    0.2971 +- 0.0069   0.2997 +- 0.0070
 290  5922    16880       50    0.3508 +- 0.0053   0.3533 +- 0.0054
 291  4220    11790       28    0.3579 +- 0.0064   0.3600 +- 0.0065
 292  6847    16146       37    0.4241 +- 0.0061   0.4264 +- 0.0062
 293  8797    21535       73    0.4085 +- 0.0052   0.4118 +- 0.0052
 294 10587    24390       58    0.4341 +- 0.0051   0.4365 +- 0.0051
 295 11067    24264       57    0.4561 +- 0.0052   0.4587 +- 0.0053
 296 12475    27495       54    0.4537 +- 0.0049   0.4558 +- 0.0049
 297 13127    28233       44    0.4650 +- 0.0049   0.4667 +- 0.0049
 298 14949    29456       49    0.5075 +- 0.0051   0.5095 +- 0.0051
 299 16536    31331       46    0.5278 +- 0.0051   0.5296 +- 0.0051
 300 15675    32037       33    0.4893 +- 0.0048   0.4905 +- 0.0048
 301 14354    32552       46    0.4410 +- 0.0044   0.4424 +- 0.0044
 302 13732    31884       35    0.4307 +- 0.0044   0.4318 +- 0.0044
 303 14054    31449       54    0.4469 +- 0.0045   0.4487 +- 0.0046
 304 13977    31526       77    0.4433 +- 0.0045   0.4459 +- 0.0045
 305 12990    32506       53    0.3996 +- 0.0041   0.4012 +- 0.0042
 306 12377    33201       51    0.3728 +- 0.0039   0.3742 +- 0.0039
 307 13797    32563       77    0.4237 +- 0.0043   0.4261 +- 0.0043
 308  3292    28202      345    0.1167 +- 0.0021   0.1202 +- 0.0022
 309  9917    33321       53    0.2976 +- 0.0034   0.2988 +- 0.0034
 310 11907    32922       43    0.3617 +- 0.0039   0.3628 +- 0.0039
 311 11526    30502       39    0.3779 +- 0.0041   0.3790 +- 0.0042
 312 11288    32445       46    0.3479 +- 0.0038   0.3491 +- 0.0038
 313 10708    32233       41    0.3322 +- 0.0037   0.3332 +- 0.0037
 314 10144    30503       44    0.3326 +- 0.0038   0.3337 +- 0.0038
 315 10538    31289       43    0.3368 +- 0.0038   0.3379 +- 0.0038
 316  9517    31125       30    0.3058 +- 0.0036   0.3065 +- 0.0036
 317  9749    33095       33    0.2946 +- 0.0034   0.2953 +- 0.0034
 318 10029    33390       28    0.3004 +- 0.0034   0.3010 +- 0.0034
 319  9729    31704       32    0.3069 +- 0.0036   0.3076 +- 0.0036
 320 10306    33805       37    0.3049 +- 0.0034   0.3057 +- 0.0034
 321 10079    34786       32    0.2897 +- 0.0033   0.2904 +- 0.0033
 322  9539    35049       34    0.2722 +- 0.0031   0.2728 +- 0.0032
 323  7100    27262       14    0.2604 +- 0.0035   0.2608 +- 0.0035
 324  6540    24856       29    0.2631 +- 0.0037   0.2638 +- 0.0037
 325  8696    33440       34    0.2600 +- 0.0031   0.2607 +- 0.0031
 326  8370    33102       27    0.2529 +- 0.0031   0.2533 +- 0.0031
 327  8943    36021       41    0.2483 +- 0.0029   0.2489 +- 0.0029
 328  9162    38907       43    0.2355 +- 0.0027   0.2361 +- 0.0027
 329  8489    37495       48    0.2264 +- 0.0027   0.2271 +- 0.0027
 330  7997    38274       65    0.2089 +- 0.0026   0.2098 +- 0.0026
 331  7308    39356       31    0.1857 +- 0.0024   0.1860 +- 0.0024
 332  6900    37563       25    0.1837 +- 0.0024   0.1840 +- 0.0024
 333  7202    37992       39    0.1896 +- 0.0024   0.1900 +- 0.0024
 334  9052    44410       55    0.2038 +- 0.0024   0.2044 +- 0.0024
 335  9127    44144       47    0.2068 +- 0.0024   0.2073 +- 0.0024
 336 10438    44150       50    0.2364 +- 0.0026   0.2371 +- 0.0026
 337     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 338     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 339     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 340     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 341     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 342     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 343     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 344     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 345     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 346     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 347     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 348     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 349     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 350     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 351     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000

Mean tagging efficiency  0.2981 +-  0.0007
	                       0.2931 +-  0.0006 without background subtraction

