 Tagging efficiency calculation
 J.R.M.Annand 2008.10.02
Clock = 1.09252e+09   Inhib.Clock = 4.66229e+08   Live = 0.426746
Backgr.clock = 1.18031e+09    Backgr.Inhib.clock = 3.36296e+08  Live = 0.284922
Background scale factor =  1.38636

  Chan  Hits  Scaler Background     TaggEff        TaggEff(back-sub)
 125   825     3005       39    0.2745 +- 0.0108   0.2796 +- 0.0111
 126   812     3085       45    0.2632 +- 0.0104   0.2686 +- 0.0107
 127   784     2863       39    0.2738 +- 0.0110   0.2791 +- 0.0113
 128   891     3048       65    0.2923 +- 0.0111   0.3012 +- 0.0116
 129   833     3134       55    0.2658 +- 0.0104   0.2724 +- 0.0107
 130   807     3112       49    0.2593 +- 0.0102   0.2651 +- 0.0106
 131   814     3251       53    0.2504 +- 0.0098   0.2562 +- 0.0101
 132   784     3213       56    0.2440 +- 0.0097   0.2501 +- 0.0100
 133   821     3197       43    0.2568 +- 0.0100   0.2617 +- 0.0103
 134   790     3190       49    0.2476 +- 0.0098   0.2530 +- 0.0101
 135   837     3283       62    0.2549 +- 0.0099   0.2618 +- 0.0102
 136   862     3332       40    0.2587 +- 0.0099   0.2631 +- 0.0101
 137   876     3343       47    0.2620 +- 0.0099   0.2672 +- 0.0102
 138   906     3388       70    0.2674 +- 0.0100   0.2753 +- 0.0104
 139   870     3230       45    0.2693 +- 0.0103   0.2747 +- 0.0106
 140   633     2385       27    0.2654 +- 0.0119   0.2696 +- 0.0121
 141   590     2339       26    0.2522 +- 0.0116   0.2562 +- 0.0119
 142   861     3170       44    0.2716 +- 0.0104   0.2769 +- 0.0107
 143   831     3398       52    0.2446 +- 0.0095   0.2499 +- 0.0097
 144   863     3353       44    0.2574 +- 0.0098   0.2622 +- 0.0101
 145   860     3192       49    0.2694 +- 0.0104   0.2753 +- 0.0107
 146   819     3199       48    0.2560 +- 0.0100   0.2615 +- 0.0103
 147   896     3521       47    0.2545 +- 0.0095   0.2593 +- 0.0098
 148   890     3386       42    0.2628 +- 0.0099   0.2674 +- 0.0101
 149   871     3512       54    0.2480 +- 0.0094   0.2534 +- 0.0097
 150   924     3592       51    0.2572 +- 0.0095   0.2624 +- 0.0097
 151   878     3538       48    0.2482 +- 0.0094   0.2529 +- 0.0096
 152   849     3521       49    0.2411 +- 0.0092   0.2459 +- 0.0095
 153   789     4730       65    0.1668 +- 0.0064   0.1700 +- 0.0066
 154   886     3456       37    0.2564 +- 0.0097   0.2602 +- 0.0099
 155   906     3603       39    0.2515 +- 0.0093   0.2553 +- 0.0095
 156   853     3553       51    0.2401 +- 0.0092   0.2450 +- 0.0094
 157   853     3660       43    0.2331 +- 0.0089   0.2369 +- 0.0091
 158   890     3702       41    0.2404 +- 0.0090   0.2442 +- 0.0092
 159   887     3591       38    0.2470 +- 0.0093   0.2507 +- 0.0094
 160   943     3925       45    0.2403 +- 0.0087   0.2441 +- 0.0089
 161   667     4112       46    0.1622 +- 0.0068   0.1648 +- 0.0069
 162  1010     4966       56    0.2034 +- 0.0070   0.2066 +- 0.0072
 163   752     2916       38    0.2579 +- 0.0105   0.2626 +- 0.0108
 164  1038     3877       49    0.2677 +- 0.0094   0.2725 +- 0.0096
 165   978     4014       60    0.2436 +- 0.0087   0.2488 +- 0.0089
 166   702     3007       48    0.2335 +- 0.0098   0.2387 +- 0.0101
 167   750     2977       31    0.2519 +- 0.0103   0.2556 +- 0.0105
 168  1044     3996       45    0.2613 +- 0.0091   0.2654 +- 0.0093
 169   987     3859       50    0.2558 +- 0.0091   0.2604 +- 0.0093
 170   929     3875       44    0.2397 +- 0.0088   0.2436 +- 0.0089
 171   915     3733       36    0.2451 +- 0.0090   0.2484 +- 0.0092
 172  1028     3949       37    0.2603 +- 0.0091   0.2637 +- 0.0093
 173   759     3311       28    0.2292 +- 0.0092   0.2320 +- 0.0094
 174   744     3264       30    0.2279 +- 0.0093   0.2309 +- 0.0094
 175   866     3822       37    0.2266 +- 0.0085   0.2297 +- 0.0087
 176   998     4184       47    0.2385 +- 0.0084   0.2423 +- 0.0086
 177  1003     4013       49    0.2499 +- 0.0088   0.2542 +- 0.0090
 178  1045     4200       56    0.2488 +- 0.0086   0.2535 +- 0.0088
 179  1040     4352       43    0.2390 +- 0.0082   0.2423 +- 0.0084
 180  1150     4413       55    0.2606 +- 0.0086   0.2652 +- 0.0088
 181  1011     3975       47    0.2543 +- 0.0090   0.2586 +- 0.0092
 182  1092     4923       60    0.2218 +- 0.0074   0.2256 +- 0.0076
 183   929     4337       52    0.2142 +- 0.0077   0.2178 +- 0.0079
 184  1036     4638       51    0.2234 +- 0.0077   0.2268 +- 0.0078
 185  1053     4519       60    0.2330 +- 0.0080   0.2374 +- 0.0082
 186  1150     4717       65    0.2438 +- 0.0080   0.2485 +- 0.0082
 187  1092     4624       66    0.2362 +- 0.0079   0.2409 +- 0.0082
 188  1144     4738       76    0.2415 +- 0.0080   0.2469 +- 0.0082
 189  1123     4532       71    0.2478 +- 0.0083   0.2533 +- 0.0085
 190  1167     4644       48    0.2513 +- 0.0082   0.2549 +- 0.0084
 191  1190     4529       55    0.2628 +- 0.0086   0.2673 +- 0.0088
 192  1119     4409       52    0.2538 +- 0.0085   0.2580 +- 0.0087
 193  1047     4556       44    0.2298 +- 0.0079   0.2329 +- 0.0080
 194  1061     4637       54    0.2288 +- 0.0078   0.2326 +- 0.0080
 195  1124     4718       54    0.2382 +- 0.0079   0.2421 +- 0.0081
 196  1213     4698       58    0.2582 +- 0.0083   0.2627 +- 0.0085
 197  1138     4412       51    0.2579 +- 0.0086   0.2621 +- 0.0088
 198  1158     4467       48    0.2592 +- 0.0085   0.2632 +- 0.0087
 199   656     2928       26    0.2240 +- 0.0097   0.2268 +- 0.0098
 200  1199     4537       46    0.2643 +- 0.0086   0.2680 +- 0.0087
 201  1061     4272       48    0.2484 +- 0.0085   0.2523 +- 0.0087
 202   859     4897       60    0.1754 +- 0.0065   0.1784 +- 0.0066
 203   314     7038     2518    0.0446 +- 0.0026   0.0885 +- 0.0057
 204   575     4898      531    0.1174 +- 0.0052   0.1382 +- 0.0063
 205   998     5433       76    0.1837 +- 0.0063   0.1873 +- 0.0065
 206  1405     5646       68    0.2488 +- 0.0074   0.2531 +- 0.0076
 207  1426     5605       72    0.2544 +- 0.0075   0.2590 +- 0.0077
 208  1492     5736       60    0.2601 +- 0.0076   0.2639 +- 0.0077
 209  1293     5229       65    0.2473 +- 0.0077   0.2516 +- 0.0079
 210  1446     5894       69    0.2453 +- 0.0072   0.2494 +- 0.0074
 211  1300     5379       48    0.2417 +- 0.0075   0.2447 +- 0.0076
 212  1435     5784       74    0.2481 +- 0.0073   0.2526 +- 0.0075
 213  1574     5962       79    0.2640 +- 0.0075   0.2689 +- 0.0077
 214  1446     5414       62    0.2671 +- 0.0079   0.2714 +- 0.0081
 215  1475     5747       50    0.2567 +- 0.0075   0.2598 +- 0.0076
 216  1426     5368       62    0.2656 +- 0.0079   0.2700 +- 0.0081
 217  1372     4877       60    0.2813 +- 0.0086   0.2862 +- 0.0088
 218  1511     5823       65    0.2595 +- 0.0075   0.2636 +- 0.0077
 219  1468     6214       52    0.2362 +- 0.0069   0.2390 +- 0.0070
 220  1260     5397       48    0.2335 +- 0.0073   0.2364 +- 0.0074
 221  1375     5691       65    0.2416 +- 0.0073   0.2455 +- 0.0074
 222  1533     6205       60    0.2471 +- 0.0070   0.2504 +- 0.0072
 223  1634     6420       53    0.2545 +- 0.0071   0.2575 +- 0.0072
 224  1453     6270       77    0.2317 +- 0.0067   0.2358 +- 0.0069
 225  1632     6863       81    0.2378 +- 0.0065   0.2418 +- 0.0067
 226  1339     5598       60    0.2392 +- 0.0073   0.2428 +- 0.0074
 227  1476     5791       45    0.2549 +- 0.0074   0.2577 +- 0.0075
 228  1626     6562       56    0.2478 +- 0.0069   0.2508 +- 0.0070
 229  1608     6736       60    0.2387 +- 0.0066   0.2417 +- 0.0067
 230  1803     6639       62    0.2716 +- 0.0072   0.2751 +- 0.0073
 231  1748     6745       70    0.2592 +- 0.0070   0.2629 +- 0.0071
 232  1720     6889       89    0.2497 +- 0.0067   0.2542 +- 0.0069
 233  1606     6727       76    0.2387 +- 0.0066   0.2425 +- 0.0068
 234  1617     6542       56    0.2472 +- 0.0069   0.2501 +- 0.0070
 235  1747     6765       67    0.2582 +- 0.0069   0.2618 +- 0.0071
 236  1886     7466       75    0.2526 +- 0.0065   0.2562 +- 0.0066
 237  1863     7550       55    0.2468 +- 0.0064   0.2493 +- 0.0065
 238  2164     7504       65    0.2884 +- 0.0070   0.2919 +- 0.0072
 239  2014     6730       69    0.2993 +- 0.0076   0.3036 +- 0.0078
 240  2078     7309       66    0.2843 +- 0.0071   0.2879 +- 0.0072
 241  2160     8029       68    0.2690 +- 0.0065   0.2722 +- 0.0066
 242  2301     8361       75    0.2752 +- 0.0065   0.2787 +- 0.0066
 243  2410     8273       78    0.2913 +- 0.0067   0.2952 +- 0.0069
 244  2366     8278       84    0.2858 +- 0.0067   0.2899 +- 0.0068
 245  2391     8364       75    0.2859 +- 0.0066   0.2895 +- 0.0067
 246  2485     8574       88    0.2898 +- 0.0066   0.2940 +- 0.0067
 247  2260     8365       77    0.2702 +- 0.0064   0.2737 +- 0.0065
 248  2428     8728       80    0.2782 +- 0.0064   0.2818 +- 0.0065
 249  2425     8476       74    0.2861 +- 0.0066   0.2896 +- 0.0067
 250  2149     7716       71    0.2785 +- 0.0068   0.2821 +- 0.0069
 251  2176     7496       57    0.2903 +- 0.0071   0.2934 +- 0.0072
 252  2280     8060       76    0.2829 +- 0.0067   0.2866 +- 0.0068
 253  2397     8640       71    0.2774 +- 0.0064   0.2806 +- 0.0065
 254  2556     9601       83    0.2662 +- 0.0059   0.2695 +- 0.0060
 255  2390     9727       87    0.2457 +- 0.0056   0.2488 +- 0.0057
 256  2334     9416       82    0.2479 +- 0.0057   0.2509 +- 0.0058
 257  2293     9862       94    0.2325 +- 0.0054   0.2356 +- 0.0055
 258  2226     9976       96    0.2231 +- 0.0052   0.2262 +- 0.0053
 259  2517    10007      109    0.2515 +- 0.0056   0.2554 +- 0.0057
 260  3050    10727       94    0.2843 +- 0.0058   0.2878 +- 0.0059
 261   720     2992       39    0.2406 +- 0.0100   0.2451 +- 0.0102
 262  2845     9899       93    0.2874 +- 0.0061   0.2912 +- 0.0062
 263  2681     8951       85    0.2995 +- 0.0066   0.3035 +- 0.0067
 264  1068     4210       39    0.2537 +- 0.0087   0.2570 +- 0.0088
 265   797     3500       28    0.2277 +- 0.0089   0.2303 +- 0.0091
 266  2611     8988       77    0.2905 +- 0.0065   0.2940 +- 0.0066
 267  1981     8588       86    0.2307 +- 0.0057   0.2339 +- 0.0059
 268  2258    10161      235    0.2222 +- 0.0052   0.2296 +- 0.0054
 269  1940     9665      243    0.2007 +- 0.0050   0.2080 +- 0.0052
 270  2634    11879      107    0.2217 +- 0.0048   0.2245 +- 0.0049
 271  2511    11055      122    0.2271 +- 0.0050   0.2307 +- 0.0051
 272  2830    12190      108    0.2322 +- 0.0048   0.2350 +- 0.0049
 273  2680    10264       93    0.2611 +- 0.0057   0.2644 +- 0.0058
 274  2848    10343      101    0.2754 +- 0.0058   0.2791 +- 0.0059
 275  2780    10808       96    0.2572 +- 0.0055   0.2604 +- 0.0056
 276  2585    10597      106    0.2439 +- 0.0054   0.2474 +- 0.0055
 277  2803    11341      105    0.2472 +- 0.0052   0.2504 +- 0.0053
 278  2995    11349      106    0.2639 +- 0.0054   0.2674 +- 0.0055
 279  2992    11159       98    0.2681 +- 0.0055   0.2714 +- 0.0056
 280  3195    12752      124    0.2505 +- 0.0050   0.2540 +- 0.0050
 281  2719    11210      115    0.2426 +- 0.0052   0.2461 +- 0.0053
 282  2548    10046      109    0.2536 +- 0.0056   0.2575 +- 0.0057
 283  2182     9283       96    0.2351 +- 0.0056   0.2385 +- 0.0057
 284  2538     9953      106    0.2550 +- 0.0057   0.2588 +- 0.0058
 285  3821    13191       87    0.2897 +- 0.0053   0.2923 +- 0.0054
 286  4670    14510      140    0.3218 +- 0.0054   0.3262 +- 0.0055
 287  5532    15445      146    0.3582 +- 0.0056   0.3629 +- 0.0057
 288  7899    18500      142    0.4270 +- 0.0057   0.4316 +- 0.0058
 289  5195    11605       87    0.4477 +- 0.0075   0.4524 +- 0.0076
 290 11417    24225      197    0.4713 +- 0.0054   0.4767 +- 0.0054
 291  7804    16967      130    0.4600 +- 0.0063   0.4649 +- 0.0064
 292 10691    21392      174    0.4998 +- 0.0059   0.5055 +- 0.0060
 293 11833    26265      184    0.4505 +- 0.0050   0.4549 +- 0.0051
 294 11696    27405      212    0.4268 +- 0.0047   0.4314 +- 0.0048
 295 10531    24803      200    0.4246 +- 0.0049   0.4294 +- 0.0050
 296 10700    26393      192    0.4054 +- 0.0046   0.4095 +- 0.0047
 297 10507    25987      187    0.4043 +- 0.0047   0.4084 +- 0.0047
 298 10770    25290      195    0.4259 +- 0.0049   0.4305 +- 0.0050
 299 11829    26809      180    0.4412 +- 0.0049   0.4454 +- 0.0049
 300 10998    26829      178    0.4099 +- 0.0046   0.4137 +- 0.0047
 301  9966    27156      175    0.3670 +- 0.0043   0.3703 +- 0.0044
 302  9511    26293      180    0.3617 +- 0.0043   0.3652 +- 0.0044
 303  9980    26393      181    0.3781 +- 0.0044   0.3818 +- 0.0045
 304  9670    26373      237    0.3667 +- 0.0044   0.3713 +- 0.0044
 305  9049    27048      193    0.3346 +- 0.0041   0.3379 +- 0.0041
 306  8886    27902      202    0.3185 +- 0.0039   0.3217 +- 0.0039
 307 10155    28092      231    0.3615 +- 0.0042   0.3657 +- 0.0043
 308  2081    21724      501    0.0958 +- 0.0022   0.0990 +- 0.0023
 309  7772    28902      217    0.2689 +- 0.0034   0.2717 +- 0.0035
 310  8586    28480      187    0.3015 +- 0.0037   0.3042 +- 0.0038
 311  8651    27001      185    0.3204 +- 0.0040   0.3235 +- 0.0040
 312  8321    28031      197    0.2968 +- 0.0037   0.2998 +- 0.0038
 313  8095    28532      196    0.2837 +- 0.0036   0.2864 +- 0.0036
 314  7792    27088      182    0.2877 +- 0.0037   0.2904 +- 0.0037
 315  8057    27855      227    0.2892 +- 0.0037   0.2926 +- 0.0037
 316  7431    27839      210    0.2669 +- 0.0035   0.2697 +- 0.0035
 317  7573    29496      197    0.2567 +- 0.0033   0.2591 +- 0.0033
 318  7773    29847      223    0.2604 +- 0.0033   0.2632 +- 0.0034
 319  7826    28859      186    0.2712 +- 0.0035   0.2736 +- 0.0035
 320  8354    30992      241    0.2696 +- 0.0033   0.2725 +- 0.0034
 321  7999    31882      206    0.2509 +- 0.0031   0.2532 +- 0.0032
 322  7993    31993      219    0.2498 +- 0.0031   0.2522 +- 0.0032
 323  5068    21906      160    0.2314 +- 0.0036   0.2337 +- 0.0037
 324  4410    19234      155    0.2293 +- 0.0038   0.2319 +- 0.0039
 325  7294    30056      181    0.2427 +- 0.0032   0.2447 +- 0.0032
 326  6656    29713      200    0.2240 +- 0.0030   0.2261 +- 0.0031
 327  7576    32561      241    0.2327 +- 0.0030   0.2351 +- 0.0030
 328  7701    35210      258    0.2187 +- 0.0028   0.2210 +- 0.0028
 329  7459    35072      239    0.2127 +- 0.0027   0.2147 +- 0.0027
 330  6829    35424      224    0.1928 +- 0.0025   0.1945 +- 0.0026
 331  6190    35778      235    0.1730 +- 0.0024   0.1746 +- 0.0024
 332  5554    31919      235    0.1740 +- 0.0025   0.1758 +- 0.0026
 333  6055    33016      240    0.1834 +- 0.0026   0.1853 +- 0.0026
 334  8318    42318      302    0.1966 +- 0.0024   0.1985 +- 0.0024
 335  8149    41629      273    0.1958 +- 0.0024   0.1975 +- 0.0024
 336  9360    41716      245    0.2244 +- 0.0026   0.2262 +- 0.0026
 337     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 338     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 339     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 340     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 341     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 342     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 343     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 344     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 345     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 346     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 347     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 348     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 349     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 350     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 351     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000

Mean tagging efficiency  0.2816 +-  0.0007
	                       0.2760 +-  0.0006 without background subtraction

