 Tagging efficiency calculation
 J.R.M.Annand 2008.10.02
Clock = 1.57381e+09   Inhib.Clock = 6.97046e+08   Live = 0.442904
Backgr.clock = 1.17532e+09    Backgr.Inhib.clock = 4.01146e+08  Live = 0.341308
Background scale factor =  1.73763

  Chan  Hits  Scaler Background     TaggEff        TaggEff(back-sub)
  40    69      294       18    0.2347 +- 0.0314   0.2626 +- 0.0367
  41   697     2297       26    0.3034 +- 0.0131   0.3095 +- 0.0135
  42   724     2253       27    0.3213 +- 0.0137   0.3282 +- 0.0142
  43   679     2397       32    0.2833 +- 0.0123   0.2900 +- 0.0127
  44   668     2301       29    0.2903 +- 0.0128   0.2968 +- 0.0132
  45   697     2396       27    0.2909 +- 0.0125   0.2967 +- 0.0129
  46   671     2288       31    0.2933 +- 0.0129   0.3003 +- 0.0133
  47   725     2387       27    0.3037 +- 0.0129   0.3098 +- 0.0133
  48   648     2180       24    0.2972 +- 0.0133   0.3030 +- 0.0137
  49   697     2520       31    0.2766 +- 0.0118   0.2826 +- 0.0122
  50   667     2374       18    0.2810 +- 0.0123   0.2847 +- 0.0125
  51   738     2375       24    0.3107 +- 0.0131   0.3163 +- 0.0134
  52   250      993       13    0.2518 +- 0.0178   0.2576 +- 0.0184
  53   288     1141       13    0.2524 +- 0.0166   0.2575 +- 0.0171
  54   737     2531       25    0.2912 +- 0.0122   0.2963 +- 0.0125
  55   754     2484       20    0.3035 +- 0.0126   0.3078 +- 0.0129
  56   751     2447       28    0.3069 +- 0.0128   0.3131 +- 0.0132
  57   758     2415       34    0.3139 +- 0.0131   0.3217 +- 0.0135
  58   709     2384       36    0.2974 +- 0.0127   0.3054 +- 0.0132
  59   798     2468       14    0.3233 +- 0.0132   0.3266 +- 0.0134
  60   377     1327       16    0.2841 +- 0.0166   0.2902 +- 0.0171
  61   412     1341       19    0.3072 +- 0.0173   0.3150 +- 0.0179
  62   763     2452       30    0.3112 +- 0.0129   0.3179 +- 0.0133
  63   804     2566       21    0.3133 +- 0.0127   0.3178 +- 0.0129
  64   833     2800       39    0.2975 +- 0.0117   0.3049 +- 0.0122
  65   868     2785       41    0.3117 +- 0.0121   0.3199 +- 0.0126
  66   866     2700       25    0.3207 +- 0.0125   0.3260 +- 0.0128
  67   818     2710       18    0.3018 +- 0.0120   0.3054 +- 0.0122
  68   971     2918       43    0.3328 +- 0.0123   0.3415 +- 0.0128
  69  1019     2760       26    0.3692 +- 0.0135   0.3753 +- 0.0139
  70   590     1721       11    0.3428 +- 0.0164   0.3467 +- 0.0166
  71   661     1992       15    0.3318 +- 0.0149   0.3362 +- 0.0152
  72   994     2810       23    0.3537 +- 0.0131   0.3588 +- 0.0133
  73  1091     3201       25    0.3408 +- 0.0119   0.3455 +- 0.0122
  74   993     2989       23    0.3322 +- 0.0122   0.3367 +- 0.0124
  75   915     2559       23    0.3576 +- 0.0138   0.3632 +- 0.0141
  76   972     2793       23    0.3480 +- 0.0130   0.3531 +- 0.0132
  77  1084     3177       19    0.3412 +- 0.0120   0.3448 +- 0.0122
  78  1207     3195       21    0.3778 +- 0.0128   0.3821 +- 0.0130
  79  1161     3177       25    0.3654 +- 0.0125   0.3705 +- 0.0128
  80  1169     3182       35    0.3674 +- 0.0126   0.3745 +- 0.0129
  81  1113     3147       21    0.3537 +- 0.0123   0.3578 +- 0.0126
  82  1079     3122       25    0.3456 +- 0.0122   0.3505 +- 0.0125
  83  1081     3133       20    0.3450 +- 0.0122   0.3489 +- 0.0124
  84  1146     3358       28    0.3413 +- 0.0117   0.3463 +- 0.0119
  85   963     2854       19    0.3374 +- 0.0126   0.3414 +- 0.0128
  86  1090     2880       25    0.3785 +- 0.0135   0.3843 +- 0.0138
  87  1192     3310       36    0.3601 +- 0.0122   0.3671 +- 0.0125
  88  1153     3204       26    0.3599 +- 0.0124   0.3650 +- 0.0126
  89  1036     2923       31    0.3544 +- 0.0128   0.3611 +- 0.0132
  90  1145     3235       33    0.3539 +- 0.0122   0.3603 +- 0.0125
  91  1080     3291       21    0.3282 +- 0.0115   0.3318 +- 0.0117
  92  1126     3379       23    0.3332 +- 0.0115   0.3372 +- 0.0117
  93  1134     3462       18    0.3276 +- 0.0112   0.3305 +- 0.0114
  94  1167     3470       27    0.3363 +- 0.0114   0.3409 +- 0.0116
  95  1152     3432       32    0.3357 +- 0.0114   0.3412 +- 0.0117
  96  1139     3391       39    0.3359 +- 0.0115   0.3427 +- 0.0119
  97   776     2375       22    0.3267 +- 0.0135   0.3321 +- 0.0138
  98  1139     3380       44    0.3370 +- 0.0115   0.3448 +- 0.0119
  99  1106     3414       49    0.3240 +- 0.0112   0.3322 +- 0.0116
 100  1052     3374       36    0.3118 +- 0.0110   0.3177 +- 0.0113
 101  1038     3213       30    0.3231 +- 0.0115   0.3284 +- 0.0118
 102  1083     3446       38    0.3143 +- 0.0109   0.3204 +- 0.0113
 103  1074     3462       34    0.3102 +- 0.0108   0.3156 +- 0.0111
 104   899     3032       30    0.2965 +- 0.0113   0.3017 +- 0.0115
 105  1063     3332       40    0.3190 +- 0.0112   0.3258 +- 0.0116
 106   997     2902       26    0.3436 +- 0.0126   0.3490 +- 0.0129
 107  1229     3533       20    0.3479 +- 0.0115   0.3513 +- 0.0117
 108  1137     3600       27    0.3158 +- 0.0107   0.3200 +- 0.0110
 109  1129     3642       19    0.3100 +- 0.0106   0.3128 +- 0.0107
 110  1138     3784       25    0.3007 +- 0.0102   0.3042 +- 0.0103
 111  1081     3703       32    0.2919 +- 0.0101   0.2964 +- 0.0103
 112  1096     3741       26    0.2930 +- 0.0101   0.2966 +- 0.0102
 113  1149     3788       18    0.3033 +- 0.0102   0.3059 +- 0.0103
 114  1062     3500       22    0.3034 +- 0.0106   0.3068 +- 0.0108
 115  1096     3528       19    0.3107 +- 0.0107   0.3136 +- 0.0109
 116  1051     3663       26    0.2869 +- 0.0100   0.2905 +- 0.0102
 117   985     3326       20    0.2962 +- 0.0107   0.2993 +- 0.0109
 118   988     3273       19    0.3019 +- 0.0110   0.3049 +- 0.0111
 119   825     2879       22    0.2866 +- 0.0113   0.2904 +- 0.0115
 120   898     3034       31    0.2960 +- 0.0112   0.3013 +- 0.0115
 121  1126     3934       50    0.2862 +- 0.0097   0.2927 +- 0.0100
 122  1115     3893       48    0.2864 +- 0.0097   0.2927 +- 0.0100
 123  1055     3773       25    0.2796 +- 0.0097   0.2829 +- 0.0099
 124  1044     3818       24    0.2734 +- 0.0096   0.2765 +- 0.0097
 125  1115     3907       21    0.2854 +- 0.0097   0.2881 +- 0.0098
 126  1086     3813       36    0.2848 +- 0.0098   0.2896 +- 0.0100
 127  1071     3588       24    0.2985 +- 0.0104   0.3020 +- 0.0106
 128  1134     3826       27    0.2964 +- 0.0100   0.3001 +- 0.0102
 129  1066     3945       24    0.2702 +- 0.0093   0.2731 +- 0.0095
 130  1097     3934       38    0.2789 +- 0.0095   0.2836 +- 0.0098
 131  1087     4028       40    0.2699 +- 0.0092   0.2746 +- 0.0095
 132  1008     4001       28    0.2519 +- 0.0089   0.2550 +- 0.0090
 133  1041     4076       36    0.2554 +- 0.0089   0.2594 +- 0.0091
 134  1113     4046       24    0.2751 +- 0.0093   0.2780 +- 0.0094
 135  1124     4084       33    0.2752 +- 0.0093   0.2791 +- 0.0095
 136  1129     4080       32    0.2767 +- 0.0093   0.2805 +- 0.0095
 137  1151     4147       33    0.2776 +- 0.0092   0.2814 +- 0.0094
 138  1125     4019       38    0.2799 +- 0.0094   0.2846 +- 0.0097
 139  1178     4103       29    0.2871 +- 0.0095   0.2907 +- 0.0097
 140   814     3073       20    0.2649 +- 0.0104   0.2679 +- 0.0106
 141   744     2839       18    0.2621 +- 0.0108   0.2650 +- 0.0110
 142  1150     4107       33    0.2800 +- 0.0093   0.2840 +- 0.0095
 143  1231     4641       39    0.2652 +- 0.0085   0.2692 +- 0.0087
 144  1086     4226       29    0.2570 +- 0.0087   0.2601 +- 0.0089
 145  1104     4073       28    0.2711 +- 0.0092   0.2743 +- 0.0094
 146  1120     4021       23    0.2785 +- 0.0094   0.2813 +- 0.0095
 147  1156     4365       26    0.2648 +- 0.0088   0.2676 +- 0.0089
 148  1184     4371       23    0.2709 +- 0.0089   0.2734 +- 0.0090
 149  1262     4494       21    0.2808 +- 0.0089   0.2831 +- 0.0090
 150  1229     4407       22    0.2789 +- 0.0090   0.2813 +- 0.0091
 151  1172     4382       27    0.2675 +- 0.0088   0.2704 +- 0.0089
 152  1141     4425       28    0.2579 +- 0.0086   0.2607 +- 0.0087
 153  1141     6145       34    0.1857 +- 0.0060   0.1875 +- 0.0061
 154  1227     4374       19    0.2805 +- 0.0091   0.2827 +- 0.0092
 155  1165     4475       21    0.2603 +- 0.0086   0.2625 +- 0.0087
 156  1087     4508       40    0.2411 +- 0.0081   0.2449 +- 0.0083
 157  1185     4628       32    0.2561 +- 0.0083   0.2592 +- 0.0085
 158  1284     4577       26    0.2805 +- 0.0089   0.2833 +- 0.0090
 159  1245     4483       28    0.2777 +- 0.0089   0.2808 +- 0.0090
 160  1240     4938       28    0.2511 +- 0.0080   0.2536 +- 0.0081
 161   869     5005       35    0.1736 +- 0.0064   0.1758 +- 0.0065
 162  1304     6173       40    0.2112 +- 0.0064   0.2136 +- 0.0065
 163  1030     3691       27    0.2791 +- 0.0098   0.2826 +- 0.0100
 164  1293     4754       26    0.2720 +- 0.0085   0.2746 +- 0.0086
 165  1298     5118       24    0.2536 +- 0.0079   0.2557 +- 0.0080
 166   943     3762       14    0.2507 +- 0.0091   0.2523 +- 0.0092
 167  1020     3753       25    0.2718 +- 0.0096   0.2750 +- 0.0098
 168  1430     4880       22    0.2930 +- 0.0088   0.2953 +- 0.0089
 169  1268     4754       32    0.2667 +- 0.0084   0.2699 +- 0.0086
 170  1307     4870       17    0.2684 +- 0.0084   0.2700 +- 0.0084
 171  1294     4835       23    0.2676 +- 0.0084   0.2699 +- 0.0085
 172  1383     4953       21    0.2792 +- 0.0085   0.2813 +- 0.0086
 173  1022     4222       15    0.2421 +- 0.0084   0.2436 +- 0.0085
 174   938     4022       11    0.2332 +- 0.0085   0.2343 +- 0.0085
 175  1206     4804       26    0.2510 +- 0.0081   0.2534 +- 0.0082
 176  1324     5333       25    0.2483 +- 0.0076   0.2503 +- 0.0077
 177  1334     5123       32    0.2604 +- 0.0080   0.2633 +- 0.0081
 178  1395     5093       41    0.2739 +- 0.0083   0.2778 +- 0.0084
 179  1332     5305       32    0.2511 +- 0.0077   0.2537 +- 0.0078
 180  1489     5397       36    0.2759 +- 0.0081   0.2791 +- 0.0082
 181  1324     4964       27    0.2667 +- 0.0082   0.2693 +- 0.0084
 182  1384     5999       31    0.2307 +- 0.0069   0.2328 +- 0.0070
 183  1188     5293       52    0.2244 +- 0.0072   0.2283 +- 0.0074
 184  1513     5759       37    0.2627 +- 0.0076   0.2657 +- 0.0077
 185  1473     5730       35    0.2571 +- 0.0075   0.2598 +- 0.0076
 186  1529     5926       40    0.2580 +- 0.0074   0.2611 +- 0.0075
 187  1387     5796       24    0.2393 +- 0.0072   0.2410 +- 0.0072
 188  1461     5871       30    0.2489 +- 0.0073   0.2511 +- 0.0074
 189  1438     5765       49    0.2494 +- 0.0074   0.2532 +- 0.0075
 190  1498     5949       38    0.2518 +- 0.0073   0.2546 +- 0.0074
 191  1536     5568       29    0.2759 +- 0.0080   0.2784 +- 0.0081
 192  1653     5651       29    0.2925 +- 0.0082   0.2951 +- 0.0083
 193  1481     5793       26    0.2557 +- 0.0074   0.2577 +- 0.0075
 194  1464     5840       22    0.2507 +- 0.0073   0.2523 +- 0.0074
 195  1558     5870       27    0.2654 +- 0.0076   0.2676 +- 0.0076
 196  1738     6001       25    0.2896 +- 0.0079   0.2917 +- 0.0080
 197  1561     5524       20    0.2826 +- 0.0081   0.2844 +- 0.0082
 198  1579     5503       20    0.2869 +- 0.0082   0.2888 +- 0.0083
 199   937     3684       14    0.2543 +- 0.0093   0.2560 +- 0.0094
 200  1488     5723       15    0.2600 +- 0.0076   0.2612 +- 0.0076
 201  1504     5501       36    0.2734 +- 0.0080   0.2765 +- 0.0081
 202  1117     6160       46    0.1813 +- 0.0059   0.1837 +- 0.0060
 203   433     9758     2936    0.0444 +- 0.0022   0.0930 +- 0.0052
 204   733     6250      464    0.1173 +- 0.0046   0.1347 +- 0.0054
 205  1252     6714       42    0.1865 +- 0.0057   0.1885 +- 0.0058
 206  1819     6908       38    0.2633 +- 0.0069   0.2659 +- 0.0070
 207  1856     7050       50    0.2633 +- 0.0069   0.2665 +- 0.0070
 208  1941     7115       37    0.2728 +- 0.0070   0.2753 +- 0.0071
 209  1796     6711       33    0.2676 +- 0.0071   0.2699 +- 0.0072
 210  1906     7401       25    0.2575 +- 0.0066   0.2591 +- 0.0067
 211  1772     6737       23    0.2630 +- 0.0070   0.2646 +- 0.0071
 212  1952     7180       30    0.2719 +- 0.0069   0.2739 +- 0.0070
 213  2042     7287       29    0.2802 +- 0.0070   0.2822 +- 0.0071
 214  1979     6732       23    0.2940 +- 0.0075   0.2957 +- 0.0076
 215  2172     7331       22    0.2963 +- 0.0072   0.2978 +- 0.0073
 216  2040     6807       19    0.2997 +- 0.0076   0.3012 +- 0.0076
 217  1960     6272       18    0.3125 +- 0.0081   0.3141 +- 0.0081
 218  2201     7603       27    0.2895 +- 0.0070   0.2913 +- 0.0071
 219  2066     7857       25    0.2630 +- 0.0065   0.2644 +- 0.0066
 220  1725     6720       13    0.2567 +- 0.0069   0.2576 +- 0.0070
 221  1873     7106       28    0.2636 +- 0.0068   0.2654 +- 0.0069
 222  2024     7565       29    0.2675 +- 0.0067   0.2693 +- 0.0068
 223  2119     7721       36    0.2744 +- 0.0067   0.2767 +- 0.0068
 224  2041     7895       41    0.2585 +- 0.0064   0.2609 +- 0.0065
 225  2162     8584       23    0.2519 +- 0.0061   0.2530 +- 0.0061
 226  1769     6943       30    0.2548 +- 0.0068   0.2567 +- 0.0069
 227  1971     7068       25    0.2789 +- 0.0071   0.2806 +- 0.0072
 228  2110     8157       29    0.2587 +- 0.0063   0.2603 +- 0.0064
 229  2252     8317       26    0.2708 +- 0.0064   0.2722 +- 0.0065
 230  2295     8140       26    0.2819 +- 0.0067   0.2835 +- 0.0067
 231  2331     8333       33    0.2797 +- 0.0066   0.2817 +- 0.0066
 232  2239     8613       24    0.2600 +- 0.0062   0.2612 +- 0.0062
 233  2191     8472       17    0.2586 +- 0.0062   0.2595 +- 0.0062
 234  2158     8196       15    0.2633 +- 0.0064   0.2641 +- 0.0064
 235  2186     8494       19    0.2574 +- 0.0062   0.2584 +- 0.0062
 236  2470     9633       32    0.2564 +- 0.0058   0.2579 +- 0.0058
 237  2290     9043       30    0.2532 +- 0.0059   0.2547 +- 0.0060
 238  2792     9177       33    0.3042 +- 0.0066   0.3062 +- 0.0066
 239  2606     8208       21    0.3175 +- 0.0071   0.3189 +- 0.0072
 240  2699     9061       26    0.2979 +- 0.0065   0.2994 +- 0.0066
 241  2863     9896       19    0.2893 +- 0.0061   0.2903 +- 0.0062
 242  3046    10395       27    0.2930 +- 0.0060   0.2944 +- 0.0061
 243  3126    10348       28    0.3021 +- 0.0062   0.3035 +- 0.0062
 244  3253    10382       25    0.3133 +- 0.0063   0.3146 +- 0.0063
 245  3434    10568       27    0.3249 +- 0.0064   0.3264 +- 0.0064
 246  3478    10805       30    0.3219 +- 0.0063   0.3234 +- 0.0063
 247  3233    10621       15    0.3044 +- 0.0061   0.3051 +- 0.0061
 248  3381    10970       19    0.3082 +- 0.0061   0.3091 +- 0.0061
 249  3248    10582       24    0.3069 +- 0.0062   0.3082 +- 0.0062
 250  3004     9900       16    0.3034 +- 0.0063   0.3043 +- 0.0063
 251  3074     9497       15    0.3237 +- 0.0067   0.3246 +- 0.0067
 252  3023     9898       25    0.3054 +- 0.0063   0.3068 +- 0.0064
 253  3161    10834       26    0.2918 +- 0.0059   0.2930 +- 0.0059
 254  3602    12046       26    0.2990 +- 0.0057   0.3001 +- 0.0057
 255  3511    12296       21    0.2855 +- 0.0055   0.2864 +- 0.0055
 256  3249    12070       29    0.2692 +- 0.0053   0.2703 +- 0.0054
 257  3007    12367       35    0.2431 +- 0.0049   0.2443 +- 0.0050
 258  3288    12701       38    0.2589 +- 0.0051   0.2602 +- 0.0051
 259  3403    12572       32    0.2707 +- 0.0052   0.2719 +- 0.0053
 260  4183    13286       29    0.3148 +- 0.0056   0.3160 +- 0.0056
 261   974     3728       10    0.2613 +- 0.0094   0.2625 +- 0.0095
 262  4087    12635       23    0.3235 +- 0.0058   0.3245 +- 0.0058
 263  3658    11303       36    0.3236 +- 0.0062   0.3254 +- 0.0062
 264  1462     5058       11    0.2890 +- 0.0086   0.2901 +- 0.0086
 265  1064     4132        8    0.2575 +- 0.0089   0.2584 +- 0.0089
 266  3734    11484       26    0.3251 +- 0.0061   0.3264 +- 0.0062
 267  2804    10753       27    0.2608 +- 0.0055   0.2619 +- 0.0056
 268  3178    12986      175    0.2447 +- 0.0048   0.2506 +- 0.0050
 269  2685    12252      188    0.2191 +- 0.0047   0.2252 +- 0.0048
 270  3490    14481       57    0.2410 +- 0.0045   0.2427 +- 0.0046
 271  3490    13908       59    0.2509 +- 0.0048   0.2528 +- 0.0048
 272  3888    15549       45    0.2500 +- 0.0045   0.2513 +- 0.0045
 273  3718    13310       28    0.2793 +- 0.0052   0.2804 +- 0.0052
 274  3933    12956       39    0.3036 +- 0.0055   0.3052 +- 0.0056
 275  3931    13640       29    0.2882 +- 0.0052   0.2893 +- 0.0052
 276  3525    13460       37    0.2619 +- 0.0050   0.2631 +- 0.0050
 277  3856    14510       34    0.2657 +- 0.0048   0.2668 +- 0.0048
 278  4025    14136       33    0.2847 +- 0.0051   0.2859 +- 0.0051
 279  4023    14258       32    0.2822 +- 0.0050   0.2833 +- 0.0051
 280  4167    15869       26    0.2626 +- 0.0046   0.2633 +- 0.0046
 281  3582    13896       20    0.2578 +- 0.0048   0.2584 +- 0.0048
 282  3345    12512       26    0.2673 +- 0.0052   0.2683 +- 0.0052
 283  2886    11255       27    0.2564 +- 0.0054   0.2575 +- 0.0054
 284  3316    12218       35    0.2714 +- 0.0053   0.2728 +- 0.0054
 285  4661    16064       36    0.2902 +- 0.0048   0.2913 +- 0.0049
 286  5445    17212       37    0.3163 +- 0.0049   0.3175 +- 0.0049
 287  6252    17971       44    0.3479 +- 0.0051   0.3494 +- 0.0051
 288  8882    21373       26    0.4156 +- 0.0052   0.4165 +- 0.0053
 289  5697    13307       40    0.4281 +- 0.0068   0.4304 +- 0.0068
 290 13422    28601       53    0.4693 +- 0.0049   0.4708 +- 0.0049
 291  9431    20351       27    0.4634 +- 0.0058   0.4645 +- 0.0058
 292 13865    26744       35    0.5184 +- 0.0054   0.5196 +- 0.0054
 293 16563    34573       47    0.4791 +- 0.0045   0.4802 +- 0.0045
 294 17084    36882       68    0.4632 +- 0.0043   0.4647 +- 0.0043
 295 16091    34091       59    0.4720 +- 0.0045   0.4734 +- 0.0045
 296 16182    35741       60    0.4528 +- 0.0043   0.4541 +- 0.0043
 297 16223    35393       66    0.4584 +- 0.0043   0.4599 +- 0.0044
 298 16629    34745       46    0.4786 +- 0.0045   0.4797 +- 0.0045
 299 18047    36472       47    0.4948 +- 0.0045   0.4959 +- 0.0045
 300 16728    36532       33    0.4579 +- 0.0043   0.4586 +- 0.0043
 301 15461    37199       39    0.4156 +- 0.0040   0.4164 +- 0.0040
 302 14821    36055       46    0.4111 +- 0.0040   0.4120 +- 0.0040
 303 15335    35658       57    0.4301 +- 0.0042   0.4313 +- 0.0042
 304 15171    35573       56    0.4265 +- 0.0041   0.4276 +- 0.0042
 305 14339    36703       51    0.3907 +- 0.0038   0.3916 +- 0.0039
 306 13525    37533       36    0.3603 +- 0.0036   0.3610 +- 0.0036
 307 15583    37544       73    0.4151 +- 0.0040   0.4165 +- 0.0040
 308  3115    28727      359    0.1084 +- 0.0020   0.1108 +- 0.0021
 309 11924    38398       65    0.3105 +- 0.0033   0.3115 +- 0.0033
 310 13292    38247       56    0.3475 +- 0.0035   0.3484 +- 0.0035
 311 13034    35454       48    0.3676 +- 0.0038   0.3685 +- 0.0038
 312 12974    37525       52    0.3457 +- 0.0035   0.3466 +- 0.0035
 313 12254    37875       30    0.3235 +- 0.0034   0.3240 +- 0.0034
 314 11987    35945       37    0.3335 +- 0.0035   0.3341 +- 0.0035
 315 12129    36635       58    0.3311 +- 0.0035   0.3320 +- 0.0035
 316 11197    36809       56    0.3042 +- 0.0033   0.3050 +- 0.0033
 317 11349    38680       40    0.2934 +- 0.0031   0.2939 +- 0.0031
 318 11807    39261       47    0.3007 +- 0.0032   0.3014 +- 0.0032
 319 11352    37803       39    0.3003 +- 0.0032   0.3008 +- 0.0032
 320 12124    40255       40    0.3012 +- 0.0031   0.3017 +- 0.0031
 321 11656    41563       37    0.2804 +- 0.0029   0.2809 +- 0.0029
 322 11683    41885       46    0.2789 +- 0.0029   0.2795 +- 0.0029
 323  7077    28076       39    0.2521 +- 0.0034   0.2527 +- 0.0034
 324  6262    24556       32    0.2550 +- 0.0036   0.2556 +- 0.0036
 325 10232    38653       38    0.2647 +- 0.0029   0.2652 +- 0.0030
 326  9748    38689       49    0.2520 +- 0.0029   0.2525 +- 0.0029
 327 10630    42178       47    0.2520 +- 0.0027   0.2525 +- 0.0027
 328 10669    45826       33    0.2328 +- 0.0025   0.2331 +- 0.0025
 329 10460    45311       45    0.2308 +- 0.0025   0.2312 +- 0.0025
 330  9426    46083       53    0.2045 +- 0.0023   0.2050 +- 0.0023
 331  8526    46456       33    0.1835 +- 0.0022   0.1838 +- 0.0022
 332  7704    41906       35    0.1838 +- 0.0023   0.1841 +- 0.0023
 333  8007    42556       42    0.1882 +- 0.0023   0.1885 +- 0.0023
 334 11120    54640       47    0.2035 +- 0.0021   0.2038 +- 0.0021
 335 11121    53987       49    0.2060 +- 0.0021   0.2063 +- 0.0021
 336 12609    53431       43    0.2360 +- 0.0023   0.2363 +- 0.0023
 337     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 338     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 339     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 340     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 341     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 342     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 343     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 344     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 345     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 346     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 347     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 348     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 349     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 350     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 351     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000

Mean tagging efficiency  0.3017 +-  0.0006
	                       0.2979 +-  0.0006 without background subtraction

