 Tagging efficiency calculation
 J.R.M.Annand 2008.10.02
Clock = 8.82414e+08   Inhib.Clock = 3.58434e+08   Live = 0.406196
Backgr.clock = 1.18031e+09    Backgr.Inhib.clock = 3.36296e+08  Live = 0.284922
Background scale factor =  1.06583

  Chan  Hits  Scaler Background     TaggEff        TaggEff(back-sub)
  37   446     1521       37    0.2932 +- 0.0158   0.3010 +- 0.0164
  38   447     1546       30    0.2891 +- 0.0155   0.2952 +- 0.0160
  39    55      223       13    0.2466 +- 0.0371   0.2630 +- 0.0404
  40    38      214       14    0.1776 +- 0.0313   0.1909 +- 0.0342
  41   464     1550       33    0.2994 +- 0.0158   0.3063 +- 0.0163
  42   485     1543       38    0.3143 +- 0.0164   0.3228 +- 0.0170
  43   448     1618       30    0.2769 +- 0.0148   0.2825 +- 0.0152
  44   475     1600       47    0.2969 +- 0.0155   0.3065 +- 0.0162
  45   494     1657       41    0.2981 +- 0.0153   0.3062 +- 0.0158
  46   462     1641       33    0.2815 +- 0.0148   0.2877 +- 0.0153
  47   485     1559       37    0.3111 +- 0.0162   0.3192 +- 0.0168
  48   479     1537       36    0.3116 +- 0.0163   0.3196 +- 0.0169
  49   477     1728       41    0.2760 +- 0.0143   0.2832 +- 0.0148
  50   451     1602       34    0.2815 +- 0.0150   0.2880 +- 0.0155
  51   529     1666       31    0.3175 +- 0.0158   0.3240 +- 0.0163
  52   176      635       17    0.2772 +- 0.0236   0.2853 +- 0.0245
  53   233      853       21    0.2732 +- 0.0202   0.2805 +- 0.0209
  54   455     1633       32    0.2786 +- 0.0148   0.2846 +- 0.0152
  55   489     1632       35    0.2996 +- 0.0154   0.3066 +- 0.0159
  56   486     1693       31    0.2871 +- 0.0148   0.2928 +- 0.0152
  57   450     1648       37    0.2731 +- 0.0145   0.2798 +- 0.0150
  58   491     1656       32    0.2965 +- 0.0152   0.3027 +- 0.0157
  59   539     1655       36    0.3257 +- 0.0162   0.3334 +- 0.0167
  60   259      918       31    0.2821 +- 0.0199   0.2927 +- 0.0209
  61   250      861       22    0.2904 +- 0.0209   0.2985 +- 0.0217
  62   463     1593       32    0.2906 +- 0.0153   0.2970 +- 0.0158
  63   427     1622       38    0.2633 +- 0.0143   0.2700 +- 0.0148
  64   518     1795       40    0.2886 +- 0.0144   0.2956 +- 0.0149
  65   511     1825       43    0.2800 +- 0.0140   0.2872 +- 0.0145
  66   497     1612       37    0.3083 +- 0.0158   0.3160 +- 0.0164
  67   483     1668       35    0.2896 +- 0.0150   0.2962 +- 0.0154
  68   499     1728       43    0.2888 +- 0.0147   0.2966 +- 0.0152
  69   536     1758       34    0.3049 +- 0.0150   0.3113 +- 0.0155
  70   317     1105       17    0.2869 +- 0.0183   0.2917 +- 0.0187
  71   356     1259       27    0.2828 +- 0.0170   0.2894 +- 0.0175
  72   569     1774       43    0.3207 +- 0.0155   0.3293 +- 0.0160
  73   546     1978       48    0.2760 +- 0.0133   0.2834 +- 0.0138
  74   510     1897       37    0.2688 +- 0.0134   0.2746 +- 0.0138
  75   454     1606       33    0.2827 +- 0.0150   0.2890 +- 0.0155
  76   500     1649       33    0.3032 +- 0.0155   0.3098 +- 0.0159
  77   564     1923       33    0.2933 +- 0.0140   0.2988 +- 0.0144
  78   562     1925       40    0.2919 +- 0.0140   0.2986 +- 0.0144
  79   581     1928       52    0.3013 +- 0.0143   0.3103 +- 0.0148
  80   563     1979       32    0.2845 +- 0.0136   0.2895 +- 0.0139
  81   532     1900       40    0.2800 +- 0.0137   0.2864 +- 0.0142
  82   526     1836       40    0.2865 +- 0.0142   0.2933 +- 0.0146
  83   535     1931       40    0.2771 +- 0.0135   0.2833 +- 0.0139
  84   593     2023       40    0.2931 +- 0.0137   0.2994 +- 0.0141
  85   568     1824       28    0.3114 +- 0.0150   0.3166 +- 0.0153
  86   537     1827       22    0.2939 +- 0.0144   0.2977 +- 0.0147
  87   577     2037       37    0.2833 +- 0.0134   0.2889 +- 0.0137
  88   663     2119       39    0.3129 +- 0.0139   0.3191 +- 0.0143
  89   521     1875       37    0.2779 +- 0.0138   0.2838 +- 0.0142
  90   596     2051       32    0.2906 +- 0.0135   0.2955 +- 0.0138
  91   596     2107       35    0.2829 +- 0.0131   0.2880 +- 0.0134
  92   604     2046       31    0.2952 +- 0.0137   0.3001 +- 0.0140
  93   610     2168       52    0.2814 +- 0.0129   0.2887 +- 0.0134
  94   610     2150       40    0.2837 +- 0.0130   0.2895 +- 0.0134
  95   638     2191       42    0.2912 +- 0.0131   0.2973 +- 0.0135
  96   632     2055       58    0.3075 +- 0.0140   0.3171 +- 0.0146
  97   419     1446       34    0.2898 +- 0.0161   0.2972 +- 0.0166
  98   649     2270       48    0.2859 +- 0.0127   0.2925 +- 0.0131
  99   592     2160       44    0.2741 +- 0.0127   0.2802 +- 0.0131
 100   631     2249       51    0.2806 +- 0.0126   0.2875 +- 0.0131
 101   597     2075       35    0.2877 +- 0.0134   0.2930 +- 0.0137
 102   607     2232       47    0.2720 +- 0.0124   0.2782 +- 0.0128
 103   634     2392       52    0.2651 +- 0.0118   0.2713 +- 0.0122
 104   560     2043       37    0.2741 +- 0.0131   0.2795 +- 0.0134
 105   603     2224       38    0.2711 +- 0.0124   0.2762 +- 0.0128
 106   530     1852       39    0.2862 +- 0.0141   0.2927 +- 0.0145
 107   752     2393       47    0.3142 +- 0.0131   0.3210 +- 0.0135
 108   636     2295       38    0.2771 +- 0.0124   0.2821 +- 0.0127
 109   676     2444       27    0.2766 +- 0.0120   0.2799 +- 0.0122
 110   708     2383       48    0.2971 +- 0.0127   0.3036 +- 0.0131
 111   712     2434       49    0.2925 +- 0.0125   0.2989 +- 0.0128
 112   655     2442       40    0.2682 +- 0.0118   0.2730 +- 0.0121
 113   731     2513       51    0.2909 +- 0.0122   0.2973 +- 0.0126
 114   623     2315       51    0.2691 +- 0.0121   0.2756 +- 0.0125
 115   651     2419       52    0.2691 +- 0.0119   0.2754 +- 0.0123
 116   656     2351       36    0.2790 +- 0.0123   0.2837 +- 0.0126
 117   668     2291       41    0.2916 +- 0.0128   0.2972 +- 0.0132
 118   583     2089       27    0.2791 +- 0.0131   0.2830 +- 0.0133
 119   603     2112       32    0.2855 +- 0.0132   0.2902 +- 0.0135
 120   552     2125       37    0.2598 +- 0.0124   0.2647 +- 0.0127
 121   743     2677       46    0.2775 +- 0.0115   0.2827 +- 0.0118
 122   718     2619       49    0.2742 +- 0.0115   0.2797 +- 0.0119
 123   723     2552       51    0.2833 +- 0.0119   0.2895 +- 0.0123
 124   702     2501       40    0.2807 +- 0.0120   0.2856 +- 0.0123
 125   705     2444       39    0.2885 +- 0.0123   0.2935 +- 0.0126
 126   781     2629       45    0.2971 +- 0.0121   0.3026 +- 0.0124
 127   682     2339       39    0.2916 +- 0.0127   0.2969 +- 0.0130
 128   705     2489       65    0.2832 +- 0.0121   0.2914 +- 0.0126
 129   761     2643       55    0.2879 +- 0.0118   0.2945 +- 0.0122
 130   712     2598       49    0.2741 +- 0.0116   0.2797 +- 0.0119
 131   671     2676       53    0.2507 +- 0.0108   0.2562 +- 0.0111
 132   699     2714       56    0.2576 +- 0.0109   0.2633 +- 0.0112
 133   723     2653       43    0.2725 +- 0.0114   0.2773 +- 0.0117
 134   722     2665       49    0.2709 +- 0.0114   0.2763 +- 0.0117
 135   763     2801       62    0.2724 +- 0.0111   0.2790 +- 0.0115
 136   867     2932       40    0.2957 +- 0.0114   0.3001 +- 0.0117
 137   783     2822       47    0.2775 +- 0.0112   0.2825 +- 0.0115
 138   800     2899       70    0.2760 +- 0.0110   0.2832 +- 0.0114
 139   832     2761       45    0.3013 +- 0.0119   0.3067 +- 0.0122
 140   600     2189       27    0.2741 +- 0.0126   0.2777 +- 0.0129
 141   577     2039       26    0.2830 +- 0.0133   0.2869 +- 0.0136
 142   781     2862       44    0.2729 +- 0.0110   0.2774 +- 0.0113
 143   746     3094       52    0.2411 +- 0.0098   0.2455 +- 0.0101
 144   785     2886       44    0.2720 +- 0.0109   0.2765 +- 0.0112
 145   861     2912       49    0.2957 +- 0.0115   0.3011 +- 0.0118
 146   745     2781       48    0.2679 +- 0.0111   0.2729 +- 0.0113
 147   813     2871       47    0.2832 +- 0.0113   0.2882 +- 0.0115
 148   865     3013       42    0.2871 +- 0.0111   0.2914 +- 0.0113
 149   856     3067       54    0.2791 +- 0.0108   0.2844 +- 0.0111
 150   850     3038       51    0.2798 +- 0.0109   0.2849 +- 0.0111
 151   841     2973       48    0.2829 +- 0.0110   0.2878 +- 0.0113
 152   854     3090       49    0.2764 +- 0.0107   0.2811 +- 0.0109
 153   871     4256       65    0.2047 +- 0.0076   0.2080 +- 0.0078
 154   794     2918       37    0.2721 +- 0.0109   0.2758 +- 0.0111
 155   807     3131       39    0.2577 +- 0.0102   0.2612 +- 0.0104
 156   876     3302       51    0.2653 +- 0.0101   0.2697 +- 0.0103
 157   832     3197       43    0.2602 +- 0.0101   0.2640 +- 0.0103
 158   870     3174       41    0.2741 +- 0.0105   0.2779 +- 0.0107
 159   868     3081       38    0.2817 +- 0.0108   0.2855 +- 0.0110
 160   915     3469       45    0.2638 +- 0.0098   0.2675 +- 0.0100
 161   641     3460       46    0.1853 +- 0.0080   0.1879 +- 0.0081
 162   971     4291       56    0.2263 +- 0.0080   0.2295 +- 0.0082
 163   800     2617       38    0.3057 +- 0.0123   0.3105 +- 0.0126
 164  1021     3393       49    0.3009 +- 0.0107   0.3056 +- 0.0110
 165   935     3596       60    0.2600 +- 0.0095   0.2647 +- 0.0098
 166   738     2749       48    0.2685 +- 0.0111   0.2736 +- 0.0114
 167   741     2635       31    0.2812 +- 0.0117   0.2848 +- 0.0119
 168  1037     3604       45    0.2877 +- 0.0101   0.2916 +- 0.0103
 169   967     3388       50    0.2854 +- 0.0104   0.2900 +- 0.0106
 170   988     3414       44    0.2894 +- 0.0105   0.2934 +- 0.0107
 171   905     3361       36    0.2693 +- 0.0101   0.2724 +- 0.0102
 172   966     3410       37    0.2833 +- 0.0103   0.2866 +- 0.0105
 173   753     2996       28    0.2513 +- 0.0102   0.2539 +- 0.0104
 174   725     2967       30    0.2444 +- 0.0101   0.2470 +- 0.0103
 175   891     3516       37    0.2534 +- 0.0095   0.2563 +- 0.0096
 176   897     3693       47    0.2429 +- 0.0090   0.2462 +- 0.0092
 177   976     3595       49    0.2715 +- 0.0098   0.2755 +- 0.0100
 178   998     3536       56    0.2822 +- 0.0101   0.2871 +- 0.0104
 179   991     3644       43    0.2720 +- 0.0097   0.2754 +- 0.0099
 180  1083     3735       55    0.2900 +- 0.0100   0.2946 +- 0.0102
 181   915     3416       47    0.2679 +- 0.0100   0.2718 +- 0.0102
 182  1017     4312       60    0.2359 +- 0.0082   0.2394 +- 0.0084
 183   863     3817       52    0.2261 +- 0.0085   0.2294 +- 0.0087
 184  1042     4056       51    0.2569 +- 0.0089   0.2604 +- 0.0091
 185  1033     3987       60    0.2591 +- 0.0090   0.2633 +- 0.0092
 186  1105     4167       65    0.2652 +- 0.0090   0.2697 +- 0.0092
 187  1021     4003       66    0.2551 +- 0.0089   0.2596 +- 0.0092
 188  1021     4145       76    0.2463 +- 0.0086   0.2512 +- 0.0088
 189  1080     3959       71    0.2728 +- 0.0094   0.2781 +- 0.0096
 190  1106     4102       48    0.2696 +- 0.0091   0.2730 +- 0.0093
 191  1111     4061       55    0.2736 +- 0.0093   0.2776 +- 0.0094
 192  1177     4079       52    0.2886 +- 0.0095   0.2925 +- 0.0097
 193   996     4073       44    0.2445 +- 0.0086   0.2474 +- 0.0088
 194  1015     4174       54    0.2432 +- 0.0085   0.2466 +- 0.0087
 195  1129     4262       54    0.2649 +- 0.0089   0.2685 +- 0.0090
 196  1154     4251       58    0.2715 +- 0.0090   0.2755 +- 0.0092
 197  1135     3898       51    0.2912 +- 0.0098   0.2953 +- 0.0100
 198  1126     4052       48    0.2779 +- 0.0094   0.2814 +- 0.0095
 199   704     2719       26    0.2589 +- 0.0109   0.2616 +- 0.0111
 200  1092     4001       46    0.2729 +- 0.0093   0.2763 +- 0.0095
 201  1073     3898       48    0.2753 +- 0.0095   0.2789 +- 0.0097
 202   770     4301       60    0.1790 +- 0.0070   0.1817 +- 0.0071
 203   295     6031     2518    0.0489 +- 0.0029   0.0881 +- 0.0057
 204   513     4312      531    0.1190 +- 0.0056   0.1369 +- 0.0066
 205   844     4736       76    0.1782 +- 0.0067   0.1813 +- 0.0068
 206  1255     4756       68    0.2639 +- 0.0084   0.2680 +- 0.0085
 207  1265     4940       72    0.2561 +- 0.0081   0.2601 +- 0.0082
 208  1321     4935       60    0.2677 +- 0.0083   0.2712 +- 0.0084
 209  1132     4479       65    0.2527 +- 0.0084   0.2567 +- 0.0086
 210  1303     5151       69    0.2530 +- 0.0078   0.2566 +- 0.0080
 211  1184     4771       48    0.2482 +- 0.0081   0.2509 +- 0.0082
 212  1310     5009       74    0.2615 +- 0.0081   0.2657 +- 0.0083
 213  1407     5124       79    0.2746 +- 0.0083   0.2792 +- 0.0084
 214  1326     4739       62    0.2798 +- 0.0087   0.2838 +- 0.0089
 215  1436     5061       50    0.2837 +- 0.0085   0.2868 +- 0.0086
 216  1294     4704       62    0.2751 +- 0.0086   0.2790 +- 0.0088
 217  1264     4429       60    0.2854 +- 0.0091   0.2896 +- 0.0093
 218  1405     5193       65    0.2706 +- 0.0081   0.2742 +- 0.0083
 219  1401     5463       52    0.2565 +- 0.0077   0.2591 +- 0.0078
 220  1179     4800       48    0.2456 +- 0.0080   0.2483 +- 0.0081
 221  1345     5138       65    0.2618 +- 0.0080   0.2654 +- 0.0082
 222  1365     5406       60    0.2525 +- 0.0076   0.2555 +- 0.0078
 223  1457     5527       53    0.2636 +- 0.0078   0.2663 +- 0.0079
 224  1384     5646       77    0.2451 +- 0.0074   0.2487 +- 0.0075
 225  1469     5995       81    0.2450 +- 0.0071   0.2486 +- 0.0073
 226  1226     5092       60    0.2408 +- 0.0077   0.2438 +- 0.0078
 227  1322     4978       45    0.2656 +- 0.0082   0.2682 +- 0.0083
 228  1495     5734       56    0.2607 +- 0.0076   0.2635 +- 0.0077
 229  1492     5810       60    0.2568 +- 0.0075   0.2597 +- 0.0076
 230  1547     5774       62    0.2679 +- 0.0077   0.2710 +- 0.0078
 231  1608     6012       70    0.2675 +- 0.0075   0.2708 +- 0.0076
 232  1549     6035       89    0.2567 +- 0.0073   0.2608 +- 0.0075
 233  1401     5777       76    0.2425 +- 0.0072   0.2460 +- 0.0074
 234  1400     5780       56    0.2422 +- 0.0072   0.2447 +- 0.0073
 235  1466     5962       67    0.2459 +- 0.0072   0.2489 +- 0.0073
 236  1553     6455       75    0.2406 +- 0.0068   0.2436 +- 0.0069
 237  1457     6291       55    0.2316 +- 0.0067   0.2338 +- 0.0068
 238  1719     6283       65    0.2736 +- 0.0074   0.2766 +- 0.0076
 239  1549     5706       69    0.2715 +- 0.0078   0.2750 +- 0.0079
 240  1478     5823       66    0.2538 +- 0.0074   0.2569 +- 0.0075
 241  1588     6281       68    0.2528 +- 0.0071   0.2558 +- 0.0072
 242  1612     6550       75    0.2461 +- 0.0068   0.2491 +- 0.0070
 243  1584     6701       78    0.2364 +- 0.0066   0.2394 +- 0.0067
 244  1681     6519       84    0.2579 +- 0.0071   0.2615 +- 0.0072
 245  1753     6683       75    0.2623 +- 0.0070   0.2655 +- 0.0072
 246  1719     6730       88    0.2554 +- 0.0069   0.2590 +- 0.0070
 247  1608     6885       77    0.2336 +- 0.0065   0.2364 +- 0.0066
 248  1738     7039       80    0.2469 +- 0.0066   0.2499 +- 0.0067
 249  1759     6938       74    0.2535 +- 0.0068   0.2564 +- 0.0069
 250  1620     6412       71    0.2527 +- 0.0070   0.2557 +- 0.0071
 251  1681     6278       57    0.2678 +- 0.0074   0.2704 +- 0.0074
 252  1645     6549       76    0.2512 +- 0.0069   0.2543 +- 0.0070
 253  1666     7004       71    0.2379 +- 0.0065   0.2405 +- 0.0066
 254  1866     7708       83    0.2421 +- 0.0062   0.2449 +- 0.0063
 255  1855     7956       87    0.2332 +- 0.0060   0.2359 +- 0.0061
 256  1712     7778       82    0.2201 +- 0.0059   0.2226 +- 0.0060
 257  1775     8166       94    0.2174 +- 0.0057   0.2201 +- 0.0058
 258  1706     8516       96    0.2003 +- 0.0053   0.2028 +- 0.0054
 259  1850     8306      109    0.2227 +- 0.0057   0.2259 +- 0.0058
 260  2372     8876       94    0.2672 +- 0.0062   0.2703 +- 0.0063
 261   595     2596       39    0.2292 +- 0.0104   0.2329 +- 0.0106
 262  2392     8462       93    0.2827 +- 0.0065   0.2860 +- 0.0067
 263  2147     7770       85    0.2763 +- 0.0067   0.2796 +- 0.0068
 264   870     3543       39    0.2456 +- 0.0093   0.2485 +- 0.0094
 265   681     2941       28    0.2316 +- 0.0098   0.2339 +- 0.0100
 266  2201     7959       77    0.2765 +- 0.0067   0.2794 +- 0.0068
 267  1632     7228       86    0.2258 +- 0.0062   0.2287 +- 0.0063
 268  1876     8583      235    0.2186 +- 0.0056   0.2251 +- 0.0058
 269  1573     8042      243    0.1956 +- 0.0054   0.2021 +- 0.0056
 270  2145     9796      107    0.2190 +- 0.0052   0.2215 +- 0.0053
 271  2153     9660      122    0.2229 +- 0.0053   0.2259 +- 0.0054
 272  2378    10461      108    0.2273 +- 0.0052   0.2298 +- 0.0052
 273  2241     8860       93    0.2529 +- 0.0060   0.2558 +- 0.0061
 274  2385     8615      101    0.2768 +- 0.0064   0.2803 +- 0.0065
 275  2406     9174       96    0.2623 +- 0.0060   0.2652 +- 0.0061
 276  2239     9242      106    0.2423 +- 0.0057   0.2453 +- 0.0058
 277  2427     9864      105    0.2460 +- 0.0056   0.2489 +- 0.0057
 278  2481     9598      106    0.2585 +- 0.0058   0.2616 +- 0.0059
 279  2527     9551       98    0.2646 +- 0.0059   0.2675 +- 0.0060
 280  2556    10838      124    0.2358 +- 0.0052   0.2387 +- 0.0053
 281  2290     9607      115    0.2384 +- 0.0055   0.2414 +- 0.0056
 282  2087     8571      109    0.2435 +- 0.0059   0.2468 +- 0.0061
 283  1878     7898       96    0.2378 +- 0.0061   0.2409 +- 0.0062
 284  1968     8419      106    0.2338 +- 0.0059   0.2369 +- 0.0060
 285  2604    10494       87    0.2481 +- 0.0054   0.2504 +- 0.0055
 286  2764    10847      140    0.2548 +- 0.0054   0.2584 +- 0.0055
 287  2660    10483      146    0.2537 +- 0.0055   0.2576 +- 0.0056
 288  3133    11515      142    0.2721 +- 0.0055   0.2757 +- 0.0056
 289  1703     6648       87    0.2562 +- 0.0070   0.2598 +- 0.0071
 290  3392    12776      197    0.2655 +- 0.0051   0.2699 +- 0.0052
 291  2062     8350      130    0.2469 +- 0.0061   0.2511 +- 0.0062
 292  2659    10394      174    0.2558 +- 0.0056   0.2605 +- 0.0057
 293  3019    12908      184    0.2339 +- 0.0047   0.2375 +- 0.0048
 294  3115    13532      212    0.2302 +- 0.0046   0.2341 +- 0.0047
 295  2843    12534      200    0.2268 +- 0.0047   0.2307 +- 0.0048
 296  2938    13114      192    0.2240 +- 0.0046   0.2276 +- 0.0047
 297  2888    12924      187    0.2235 +- 0.0046   0.2270 +- 0.0047
 298  3237    13071      195    0.2476 +- 0.0049   0.2516 +- 0.0050
 299  3531    14001      180    0.2522 +- 0.0047   0.2557 +- 0.0048
 300  3554    14431      178    0.2463 +- 0.0046   0.2496 +- 0.0047
 301  3341    14968      175    0.2232 +- 0.0043   0.2260 +- 0.0043
 302  3297    14761      180    0.2234 +- 0.0043   0.2263 +- 0.0044
 303  3466    14962      181    0.2317 +- 0.0044   0.2347 +- 0.0044
 304  3680    15224      237    0.2417 +- 0.0044   0.2458 +- 0.0045
 305  3552    15737      193    0.2257 +- 0.0042   0.2287 +- 0.0043
 306  3488    16504      202    0.2113 +- 0.0039   0.2141 +- 0.0040
 307  4058    16438      231    0.2469 +- 0.0043   0.2506 +- 0.0044
 308   984    14512      501    0.0678 +- 0.0022   0.0704 +- 0.0023
 309  3306    17475      217    0.1892 +- 0.0036   0.1917 +- 0.0036
 310  3954    17679      187    0.2237 +- 0.0039   0.2262 +- 0.0040
 311  4035    16747      185    0.2409 +- 0.0042   0.2438 +- 0.0043
 312  4051    17842      197    0.2270 +- 0.0040   0.2298 +- 0.0040
 313  3992    18379      196    0.2172 +- 0.0038   0.2197 +- 0.0038
 314  4082    17668      182    0.2310 +- 0.0040   0.2336 +- 0.0041
 315  4318    18280      227    0.2362 +- 0.0040   0.2394 +- 0.0041
 316  4068    18470      210    0.2202 +- 0.0038   0.2230 +- 0.0039
 317  4204    19339      197    0.2174 +- 0.0037   0.2198 +- 0.0038
 318  4590    20004      223    0.2295 +- 0.0038   0.2322 +- 0.0038
 319  4536    19462      186    0.2331 +- 0.0038   0.2355 +- 0.0039
 320  4942    20672      241    0.2391 +- 0.0038   0.2421 +- 0.0038
 321  4999    21763      206    0.2297 +- 0.0036   0.2320 +- 0.0037
 322  5037    21982      219    0.2291 +- 0.0036   0.2316 +- 0.0036
 323  3374    15633      160    0.2158 +- 0.0041   0.2182 +- 0.0042
 324  3106    13818      155    0.2248 +- 0.0045   0.2275 +- 0.0045
 325  5029    21491      181    0.2340 +- 0.0037   0.2361 +- 0.0037
 326  4945    21539      200    0.2296 +- 0.0036   0.2319 +- 0.0037
 327  5534    23293      241    0.2376 +- 0.0036   0.2402 +- 0.0036
 328  5622    25321      258    0.2220 +- 0.0033   0.2245 +- 0.0033
 329  5634    25222      239    0.2234 +- 0.0033   0.2257 +- 0.0033
 330  5322    25693      224    0.2071 +- 0.0031   0.2091 +- 0.0032
 331  4891    26261      235    0.1862 +- 0.0029   0.1880 +- 0.0029
 332  4637    24109      235    0.1923 +- 0.0031   0.1944 +- 0.0031
 333  5133    24900      240    0.2061 +- 0.0032   0.2083 +- 0.0032
 334  6896    31199      302    0.2210 +- 0.0029   0.2233 +- 0.0030
 335  6899    30730      273    0.2245 +- 0.0030   0.2266 +- 0.0030
 336  8153    31052      245    0.2626 +- 0.0033   0.2648 +- 0.0033
 337     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 338     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 339     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 340     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 341     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 342     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 343     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 344     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 345     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 346     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 347     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 348     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 349     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 350     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 351     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000

Mean tagging efficiency  0.2713 +-  0.0007
	                       0.2663 +-  0.0007 without background subtraction

