 Tagging efficiency calculation
 J.R.M.Annand 2008.10.02
Clock = 1.14915e+09   Inhib.Clock = 5.36527e+08   Live = 0.466892
Backgr.clock = 9.00221e+08    Backgr.Inhib.clock = 2.78878e+08  Live = 0.309789
Background scale factor =  1.92388

  Chan  Hits  Scaler Background     TaggEff        TaggEff(back-sub)
 102   711     2456       32    0.2895 +- 0.0123   0.2969 +- 0.0128
 103   676     2577       28    0.2623 +- 0.0113   0.2679 +- 0.0117
 104   607     2281       20    0.2661 +- 0.0122   0.2707 +- 0.0125
 105   689     2534       18    0.2719 +- 0.0117   0.2757 +- 0.0119
 106   630     2110       13    0.2986 +- 0.0136   0.3022 +- 0.0138
 107   781     2574       14    0.3034 +- 0.0124   0.3066 +- 0.0126
 108   727     2623       21    0.2772 +- 0.0116   0.2815 +- 0.0119
 109   803     2838       28    0.2829 +- 0.0113   0.2884 +- 0.0116
 110   732     2670       25    0.2742 +- 0.0114   0.2792 +- 0.0117
 111   780     2696       26    0.2893 +- 0.0118   0.2948 +- 0.0121
 112   689     2581       14    0.2670 +- 0.0114   0.2698 +- 0.0116
 113   741     2724       16    0.2720 +- 0.0113   0.2751 +- 0.0115
 114   702     2595       21    0.2705 +- 0.0115   0.2748 +- 0.0118
 115   691     2552       27    0.2708 +- 0.0116   0.2764 +- 0.0120
 116   724     2706       19    0.2676 +- 0.0112   0.2712 +- 0.0114
 117   719     2557       26    0.2812 +- 0.0119   0.2868 +- 0.0122
 118   690     2429       15    0.2841 +- 0.0123   0.2875 +- 0.0125
 119   653     2415       10    0.2704 +- 0.0119   0.2726 +- 0.0121
 120   613     2457       11    0.2495 +- 0.0113   0.2517 +- 0.0114
 121   831     3033       28    0.2740 +- 0.0107   0.2789 +- 0.0110
 122   764     2926       29    0.2611 +- 0.0106   0.2662 +- 0.0109
 123   754     2922       23    0.2580 +- 0.0105   0.2620 +- 0.0108
 124   712     2821       26    0.2524 +- 0.0106   0.2569 +- 0.0109
 125   725     2713       29    0.2672 +- 0.0112   0.2728 +- 0.0115
 126   774     2864       23    0.2703 +- 0.0109   0.2745 +- 0.0112
 127   769     2645       27    0.2907 +- 0.0119   0.2966 +- 0.0123
 128   797     2782       35    0.2865 +- 0.0115   0.2936 +- 0.0119
 129   785     2893       28    0.2713 +- 0.0109   0.2765 +- 0.0112
 130   763     2939       22    0.2596 +- 0.0105   0.2634 +- 0.0108
 131   736     2926       24    0.2515 +- 0.0104   0.2556 +- 0.0106
 132   699     2963       24    0.2359 +- 0.0099   0.2396 +- 0.0101
 133   727     2970       26    0.2448 +- 0.0101   0.2490 +- 0.0104
 134   791     3096       29    0.2555 +- 0.0102   0.2602 +- 0.0104
 135   809     3171       26    0.2551 +- 0.0100   0.2592 +- 0.0103
 136   804     3005       17    0.2676 +- 0.0106   0.2705 +- 0.0108
 137   860     3098       22    0.2776 +- 0.0107   0.2814 +- 0.0109
 138   841     3051       26    0.2756 +- 0.0107   0.2802 +- 0.0110
 139   803     2986       22    0.2689 +- 0.0107   0.2728 +- 0.0109
 140   623     2332       12    0.2672 +- 0.0120   0.2698 +- 0.0122
 141   562     2224       11    0.2527 +- 0.0119   0.2551 +- 0.0121
 142   802     3015       24    0.2660 +- 0.0106   0.2701 +- 0.0108
 143   824     3261       24    0.2527 +- 0.0099   0.2563 +- 0.0101
 144   823     3201       31    0.2571 +- 0.0100   0.2620 +- 0.0103
 145   817     3131       22    0.2609 +- 0.0103   0.2645 +- 0.0104
 146   756     3095       13    0.2443 +- 0.0099   0.2463 +- 0.0100
 147   834     3272       18    0.2549 +- 0.0099   0.2576 +- 0.0100
 148   825     3176       17    0.2598 +- 0.0102   0.2625 +- 0.0103
 149   865     3352       19    0.2581 +- 0.0098   0.2609 +- 0.0100
 150   840     3327       26    0.2525 +- 0.0097   0.2563 +- 0.0100
 151   835     3224       31    0.2590 +- 0.0101   0.2639 +- 0.0103
 152   829     3286       15    0.2523 +- 0.0098   0.2545 +- 0.0099
 153   762     4335       21    0.1758 +- 0.0069   0.1774 +- 0.0070
 154   882     3233       13    0.2728 +- 0.0104   0.2749 +- 0.0105
 155   869     3397       12    0.2558 +- 0.0097   0.2576 +- 0.0098
 156   808     3389       19    0.2384 +- 0.0093   0.2410 +- 0.0095
 157   832     3462       22    0.2403 +- 0.0093   0.2433 +- 0.0094
 158   905     3410       23    0.2654 +- 0.0099   0.2689 +- 0.0101
 159   858     3348       28    0.2563 +- 0.0098   0.2605 +- 0.0100
 160   888     3693       25    0.2405 +- 0.0090   0.2436 +- 0.0092
 161   693     3866       30    0.1793 +- 0.0074   0.1820 +- 0.0075
 162   955     4617       32    0.2068 +- 0.0074   0.2096 +- 0.0075
 163   776     2668       28    0.2909 +- 0.0119   0.2968 +- 0.0122
 164   973     3555       22    0.2737 +- 0.0099   0.2770 +- 0.0101
 165   908     3737       31    0.2430 +- 0.0090   0.2469 +- 0.0092
 166   736     2898       17    0.2540 +- 0.0105   0.2569 +- 0.0107
 167   783     2913       20    0.2688 +- 0.0108   0.2724 +- 0.0110
 168   914     3594       25    0.2543 +- 0.0094   0.2578 +- 0.0096
 169   960     3576       23    0.2685 +- 0.0098   0.2718 +- 0.0099
 170   944     3645       31    0.2590 +- 0.0095   0.2633 +- 0.0097
 171   978     3639       16    0.2688 +- 0.0097   0.2710 +- 0.0098
 172   911     3606       20    0.2526 +- 0.0094   0.2554 +- 0.0095
 173   804     3376       23    0.2382 +- 0.0093   0.2413 +- 0.0095
 174   793     3234       20    0.2452 +- 0.0097   0.2482 +- 0.0099
 175   917     3730       11    0.2458 +- 0.0091   0.2472 +- 0.0091
 176   952     4046       15    0.2353 +- 0.0085   0.2370 +- 0.0086
 177  1025     3840       22    0.2669 +- 0.0094   0.2699 +- 0.0095
 178  1072     3863       24    0.2775 +- 0.0096   0.2809 +- 0.0097
 179  1018     4064       28    0.2505 +- 0.0088   0.2539 +- 0.0089
 180  1101     4064       34    0.2709 +- 0.0092   0.2753 +- 0.0094
 181   926     3665       27    0.2527 +- 0.0093   0.2563 +- 0.0095
 182  1005     4508       26    0.2229 +- 0.0078   0.2254 +- 0.0079
 183   877     4065       24    0.2157 +- 0.0080   0.2182 +- 0.0082
 184  1080     4309       27    0.2506 +- 0.0085   0.2537 +- 0.0087
 185  1023     4184       26    0.2445 +- 0.0085   0.2475 +- 0.0087
 186  1097     4344       26    0.2525 +- 0.0085   0.2555 +- 0.0087
 187  1018     4257       17    0.2391 +- 0.0083   0.2410 +- 0.0084
 188  1114     4490       16    0.2481 +- 0.0083   0.2498 +- 0.0084
 189  1072     4252       33    0.2521 +- 0.0086   0.2559 +- 0.0088
 190  1083     4369       27    0.2479 +- 0.0084   0.2509 +- 0.0086
 191  1238     4421       27    0.2800 +- 0.0090   0.2834 +- 0.0092
 192  1247     4342       32    0.2872 +- 0.0092   0.2913 +- 0.0094
 193  1093     4351       28    0.2512 +- 0.0085   0.2544 +- 0.0086
 194  1055     4419       20    0.2387 +- 0.0082   0.2408 +- 0.0083
 195  1231     4516       28    0.2726 +- 0.0088   0.2759 +- 0.0089
 196  1251     4496       24    0.2782 +- 0.0089   0.2811 +- 0.0090
 197  1133     4022       20    0.2817 +- 0.0095   0.2844 +- 0.0096
 198  1285     4302       14    0.2987 +- 0.0095   0.3006 +- 0.0096
 199   715     2862       10    0.2498 +- 0.0104   0.2515 +- 0.0105
 200  1186     4408        7    0.2691 +- 0.0088   0.2699 +- 0.0088
 201  1104     4240       20    0.2604 +- 0.0088   0.2628 +- 0.0089
 202   836     4760       29    0.1756 +- 0.0066   0.1777 +- 0.0067
 203   298     7876     2067    0.0378 +- 0.0022   0.0764 +- 0.0051
 204   580     4775      332    0.1215 +- 0.0053   0.1402 +- 0.0064
 205   928     5095       41    0.1821 +- 0.0065   0.1850 +- 0.0066
 206  1347     5220       33    0.2580 +- 0.0079   0.2612 +- 0.0080
 207  1369     5253       38    0.2606 +- 0.0079   0.2643 +- 0.0081
 208  1348     5258       35    0.2564 +- 0.0078   0.2597 +- 0.0080
 209  1219     4914       26    0.2481 +- 0.0079   0.2506 +- 0.0081
 210  1385     5524       26    0.2507 +- 0.0075   0.2530 +- 0.0076
 211  1272     5047       18    0.2520 +- 0.0079   0.2538 +- 0.0080
 212  1377     5291       27    0.2603 +- 0.0079   0.2628 +- 0.0080
 213  1436     5445       31    0.2637 +- 0.0078   0.2666 +- 0.0079
 214  1412     4963       23    0.2845 +- 0.0086   0.2871 +- 0.0087
 215  1427     5162       21    0.2764 +- 0.0083   0.2786 +- 0.0084
 216  1447     5257       21    0.2753 +- 0.0082   0.2774 +- 0.0083
 217  1343     4723       20    0.2844 +- 0.0088   0.2867 +- 0.0089
 218  1520     5576       24    0.2726 +- 0.0079   0.2749 +- 0.0080
 219  1429     5730       28    0.2494 +- 0.0074   0.2518 +- 0.0075
 220  1206     5016       16    0.2404 +- 0.0077   0.2419 +- 0.0078
 221  1349     5326       22    0.2533 +- 0.0077   0.2553 +- 0.0078
 222  1455     5718       34    0.2545 +- 0.0075   0.2574 +- 0.0076
 223  1553     5987       31    0.2594 +- 0.0074   0.2620 +- 0.0075
 224  1465     5910       39    0.2479 +- 0.0072   0.2511 +- 0.0074
 225  1599     6440       24    0.2483 +- 0.0069   0.2501 +- 0.0070
 226  1388     5347       21    0.2596 +- 0.0078   0.2616 +- 0.0079
 227  1576     5542       23    0.2844 +- 0.0081   0.2867 +- 0.0082
 228  1792     6491       26    0.2761 +- 0.0074   0.2782 +- 0.0074
 229  1963     6707       26    0.2927 +- 0.0075   0.2949 +- 0.0076
 230  2031     6621       20    0.3068 +- 0.0078   0.3085 +- 0.0078
 231  2050     6759       26    0.3033 +- 0.0076   0.3056 +- 0.0077
 232  2072     7074       29    0.2929 +- 0.0073   0.2952 +- 0.0074
 233  2009     6945       19    0.2893 +- 0.0073   0.2908 +- 0.0074
 234  1993     6838       19    0.2915 +- 0.0074   0.2930 +- 0.0075
 235  2110     7201       25    0.2930 +- 0.0073   0.2950 +- 0.0073
 236  2162     7625       32    0.2835 +- 0.0069   0.2858 +- 0.0070
 237  2088     7446       33    0.2804 +- 0.0069   0.2828 +- 0.0070
 238  2235     7184       17    0.3111 +- 0.0075   0.3125 +- 0.0076
 239  2110     6449       18    0.3272 +- 0.0082   0.3289 +- 0.0083
 240  2180     7092       20    0.3074 +- 0.0075   0.3091 +- 0.0076
 241  2128     7452       13    0.2856 +- 0.0070   0.2865 +- 0.0071
 242  2158     7966       22    0.2709 +- 0.0066   0.2723 +- 0.0066
 243  2213     7757       18    0.2853 +- 0.0069   0.2866 +- 0.0069
 244  2287     7765       22    0.2945 +- 0.0070   0.2961 +- 0.0071
 245  2280     7563       18    0.3015 +- 0.0072   0.3029 +- 0.0073
 246  2305     7785       26    0.2961 +- 0.0070   0.2980 +- 0.0071
 247  2099     7894       29    0.2659 +- 0.0065   0.2678 +- 0.0066
 248  2142     7878       14    0.2719 +- 0.0066   0.2728 +- 0.0067
 249  2208     7876       20    0.2803 +- 0.0068   0.2817 +- 0.0068
 250  2031     7445       14    0.2728 +- 0.0068   0.2738 +- 0.0069
 251  2040     7062       15    0.2889 +- 0.0073   0.2901 +- 0.0073
 252  2050     7614       14    0.2692 +- 0.0067   0.2702 +- 0.0067
 253  2112     8060       22    0.2620 +- 0.0064   0.2634 +- 0.0065
 254  2247     8713       18    0.2579 +- 0.0061   0.2589 +- 0.0061
 255  2270     8832       32    0.2570 +- 0.0060   0.2588 +- 0.0061
 256  2152     8825       26    0.2439 +- 0.0059   0.2452 +- 0.0059
 257  2068     9118       21    0.2268 +- 0.0055   0.2278 +- 0.0056
 258  2026     9275       27    0.2184 +- 0.0054   0.2197 +- 0.0054
 259  2252     9097       26    0.2476 +- 0.0058   0.2489 +- 0.0059
 260  2775     9902       32    0.2802 +- 0.0060   0.2820 +- 0.0061
 261   659     2743       13    0.2402 +- 0.0104   0.2425 +- 0.0106
 262  2835     9605       25    0.2952 +- 0.0063   0.2966 +- 0.0064
 263  2425     8567       27    0.2831 +- 0.0065   0.2848 +- 0.0066
 264  1121     4420       16    0.2536 +- 0.0085   0.2554 +- 0.0086
 265   875     3638       14    0.2405 +- 0.0091   0.2423 +- 0.0091
 266  2559     8635        6    0.2964 +- 0.0067   0.2967 +- 0.0067
 267  1921     7840       28    0.2450 +- 0.0062   0.2467 +- 0.0063
 268  2127     9512      138    0.2236 +- 0.0054   0.2300 +- 0.0056
 269  1889     9177      135    0.2058 +- 0.0052   0.2118 +- 0.0054
 270  2502    10893       33    0.2297 +- 0.0051   0.2310 +- 0.0051
 271  2393    10328       54    0.2317 +- 0.0053   0.2341 +- 0.0053
 272  2745    11683       38    0.2350 +- 0.0050   0.2364 +- 0.0050
 273  2593     9813       40    0.2642 +- 0.0058   0.2663 +- 0.0059
 274  2767     9758       33    0.2836 +- 0.0061   0.2854 +- 0.0062
 275  2789    10460       26    0.2666 +- 0.0057   0.2679 +- 0.0057
 276  2693    10352       31    0.2601 +- 0.0056   0.2617 +- 0.0057
 277  3130    11414       36    0.2742 +- 0.0055   0.2759 +- 0.0056
 278  3817    11885       26    0.3212 +- 0.0060   0.3225 +- 0.0060
 279  4301    12267       29    0.3506 +- 0.0062   0.3522 +- 0.0063
 280  5370    15177       20    0.3538 +- 0.0056   0.3547 +- 0.0056
 281  5602    14738       20    0.3801 +- 0.0060   0.3811 +- 0.0060
 282  6457    15029       24    0.4296 +- 0.0064   0.4310 +- 0.0064
 283  6356    14785       13    0.4299 +- 0.0064   0.4306 +- 0.0065
 284  7352    16218       17    0.4533 +- 0.0064   0.4542 +- 0.0064
 285 10068    21091       27    0.4774 +- 0.0058   0.4785 +- 0.0058
 286 10527    21769       35    0.4836 +- 0.0057   0.4851 +- 0.0058
 287 10081    20735       27    0.4862 +- 0.0059   0.4874 +- 0.0059
 288 11666    22933       33    0.5087 +- 0.0058   0.5101 +- 0.0058
 289  6191    12834       30    0.4824 +- 0.0075   0.4846 +- 0.0075
 290 11903    24679       50    0.4823 +- 0.0054   0.4842 +- 0.0054
 291  7020    16023       28    0.4381 +- 0.0063   0.4396 +- 0.0063
 292  9092    19611       37    0.4636 +- 0.0059   0.4653 +- 0.0059
 293  9655    23723       73    0.4070 +- 0.0049   0.4094 +- 0.0050
 294  9380    24539       58    0.3822 +- 0.0046   0.3840 +- 0.0047
 295  8448    22177       57    0.3809 +- 0.0049   0.3828 +- 0.0049
 296  8587    23338       54    0.3679 +- 0.0046   0.3696 +- 0.0047
 297  8122    22651       44    0.3586 +- 0.0046   0.3599 +- 0.0047
 298  8713    22804       49    0.3821 +- 0.0048   0.3837 +- 0.0048
 299  9429    24006       46    0.3928 +- 0.0048   0.3942 +- 0.0048
 300  8908    24066       33    0.3701 +- 0.0046   0.3711 +- 0.0046
 301  7864    24359       46    0.3228 +- 0.0042   0.3240 +- 0.0042
 302  7750    23933       35    0.3238 +- 0.0042   0.3247 +- 0.0042
 303  7998    23828       54    0.3357 +- 0.0043   0.3371 +- 0.0044
 304  7822    23830       77    0.3282 +- 0.0043   0.3303 +- 0.0043
 305  7396    24512       53    0.3017 +- 0.0040   0.3030 +- 0.0040
 306  7343    25538       51    0.2875 +- 0.0038   0.2886 +- 0.0038
 307  8235    25577       77    0.3220 +- 0.0041   0.3238 +- 0.0041
 308  2015    22475      345    0.0897 +- 0.0021   0.0924 +- 0.0022
 309  6050    26445       53    0.2288 +- 0.0033   0.2297 +- 0.0033
 310  7264    26187       43    0.2774 +- 0.0037   0.2783 +- 0.0037
 311  7327    24643       39    0.2973 +- 0.0040   0.2982 +- 0.0040
 312  6955    25799       46    0.2696 +- 0.0036   0.2705 +- 0.0037
 313  6932    26652       41    0.2601 +- 0.0035   0.2609 +- 0.0035
 314  6756    25383       44    0.2662 +- 0.0036   0.2671 +- 0.0037
 315  6779    25504       43    0.2658 +- 0.0036   0.2667 +- 0.0036
 316  6577    26082       30    0.2522 +- 0.0035   0.2527 +- 0.0035
 317  6635    27353       33    0.2426 +- 0.0033   0.2431 +- 0.0033
 318  6833    27858       28    0.2453 +- 0.0033   0.2458 +- 0.0033
 319  6783    26882       32    0.2523 +- 0.0034   0.2529 +- 0.0034
 320  7297    28832       37    0.2531 +- 0.0033   0.2537 +- 0.0033
 321  7283    29925       32    0.2434 +- 0.0032   0.2439 +- 0.0032
 322  6941    29927       34    0.2319 +- 0.0031   0.2324 +- 0.0031
 323  5229    22811       14    0.2292 +- 0.0035   0.2295 +- 0.0035
 324  4821    20786       29    0.2319 +- 0.0037   0.2326 +- 0.0037
 325  6879    29195       34    0.2356 +- 0.0032   0.2362 +- 0.0032
 326  6507    29109       27    0.2235 +- 0.0031   0.2239 +- 0.0031
 327  7159    31513       41    0.2272 +- 0.0030   0.2277 +- 0.0030
 328  7205    33858       43    0.2128 +- 0.0028   0.2133 +- 0.0028
 329  6953    32995       48    0.2107 +- 0.0028   0.2113 +- 0.0028
 330  6553    33658       65    0.1947 +- 0.0026   0.1954 +- 0.0026
 331  5974    34934       31    0.1710 +- 0.0024   0.1713 +- 0.0024
 332  5886    33343       25    0.1765 +- 0.0025   0.1768 +- 0.0025
 333  6047    33341       39    0.1814 +- 0.0025   0.1818 +- 0.0025
 334  7776    39841       55    0.1952 +- 0.0024   0.1957 +- 0.0024
 335  7934    39628       47    0.2002 +- 0.0025   0.2007 +- 0.0025
 336  9120    39341       50    0.2318 +- 0.0027   0.2324 +- 0.0027
 337     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 338     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 339     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 340     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 341     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 342     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 343     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 344     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 345     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 346     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 347     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 348     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 349     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 350     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 351     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000

Mean tagging efficiency  0.2890 +-  0.0007
	                       0.2850 +-  0.0006 without background subtraction

