 Tagging efficiency calculation
 J.R.M.Annand 2008.10.02
Clock = 9.09533e+08   Inhib.Clock = 3.83324e+08   Live = 0.421452
Backgr.clock = 9.30932e+08    Backgr.Inhib.clock = 2.73464e+08  Live = 0.293753
Background scale factor =  1.40173

  Chan  Hits  Scaler Background     TaggEff        TaggEff(back-sub)
  76   525     1710       57    0.3070 +- 0.0153   0.3221 +- 0.0164
  77   693     2032       67    0.3410 +- 0.0150   0.3576 +- 0.0161
  78   698     2044       68    0.3415 +- 0.0150   0.3582 +- 0.0160
  79   724     1949       80    0.3715 +- 0.0162   0.3942 +- 0.0177
  80   738     2138       57    0.3452 +- 0.0147   0.3586 +- 0.0156
  81   677     1987       54    0.3407 +- 0.0152   0.3542 +- 0.0160
  82   616     1899       51    0.3244 +- 0.0150   0.3371 +- 0.0159
  83   672     2020       69    0.3327 +- 0.0148   0.3494 +- 0.0159
  84   753     2191       72    0.3437 +- 0.0145   0.3603 +- 0.0155
  85   702     2008       53    0.3496 +- 0.0153   0.3630 +- 0.0162
  86   716     1970       48    0.3635 +- 0.0159   0.3763 +- 0.0167
  87   715     2053       59    0.3483 +- 0.0151   0.3629 +- 0.0161
  88   758     2129       66    0.3560 +- 0.0151   0.3722 +- 0.0161
  89   625     1913       62    0.3267 +- 0.0151   0.3423 +- 0.0161
  90   695     2071       53    0.3356 +- 0.0147   0.3481 +- 0.0155
  91   774     2200       55    0.3518 +- 0.0147   0.3646 +- 0.0155
  92   785     2192       49    0.3581 +- 0.0149   0.3697 +- 0.0156
  93   780     2292       52    0.3403 +- 0.0141   0.3515 +- 0.0148
  94   759     2334       55    0.3252 +- 0.0136   0.3363 +- 0.0143
  95   740     2302       65    0.3215 +- 0.0136   0.3347 +- 0.0144
  96   735     2149       73    0.3420 +- 0.0146   0.3591 +- 0.0157
  97   544     1527       60    0.3563 +- 0.0178   0.3770 +- 0.0193
  98   817     2356       57    0.3468 +- 0.0141   0.3589 +- 0.0148
  99   765     2333       62    0.3279 +- 0.0137   0.3406 +- 0.0144
 100   752     2301       68    0.3268 +- 0.0137   0.3409 +- 0.0146
 101   659     2126       75    0.3100 +- 0.0138   0.3261 +- 0.0149
 102   747     2278       68    0.3279 +- 0.0138   0.3422 +- 0.0147
 103   717     2309       61    0.3105 +- 0.0133   0.3225 +- 0.0140
 104   593     1992       50    0.2977 +- 0.0139   0.3085 +- 0.0146
 105   757     2285       49    0.3313 +- 0.0139   0.3416 +- 0.0145
 106   672     1992       50    0.3373 +- 0.0150   0.3497 +- 0.0158
 107   784     2397       60    0.3271 +- 0.0135   0.3390 +- 0.0142
 108   771     2434       74    0.3168 +- 0.0131   0.3309 +- 0.0139
 109   815     2412       51    0.3379 +- 0.0137   0.3482 +- 0.0143
 110   751     2355       53    0.3189 +- 0.0134   0.3293 +- 0.0140
 111   770     2379       75    0.3237 +- 0.0134   0.3386 +- 0.0143
 112   686     2409       59    0.2848 +- 0.0123   0.2949 +- 0.0129
 113   724     2513       61    0.2881 +- 0.0122   0.2982 +- 0.0128
 114   732     2384       49    0.3070 +- 0.0130   0.3162 +- 0.0135
 115   703     2413       64    0.2913 +- 0.0125   0.3026 +- 0.0132
 116   742     2494       58    0.2975 +- 0.0124   0.3075 +- 0.0130
 117   710     2323       51    0.3056 +- 0.0131   0.3153 +- 0.0137
 118   697     2213       63    0.3150 +- 0.0137   0.3280 +- 0.0145
 119   616     2256       50    0.2730 +- 0.0124   0.2818 +- 0.0130
 120   662     2304       51    0.2873 +- 0.0127   0.2965 +- 0.0132
 121   766     2671       65    0.2868 +- 0.0118   0.2969 +- 0.0123
 122   757     2624       80    0.2885 +- 0.0119   0.3014 +- 0.0126
 123   772     2635       73    0.2930 +- 0.0120   0.3048 +- 0.0127
 124   730     2527       56    0.2889 +- 0.0121   0.2981 +- 0.0127
 125   718     2503       49    0.2869 +- 0.0121   0.2949 +- 0.0126
 126   743     2617       65    0.2839 +- 0.0118   0.2942 +- 0.0124
 127   715     2319       69    0.3083 +- 0.0132   0.3217 +- 0.0140
 128   757     2563       78    0.2954 +- 0.0122   0.3085 +- 0.0130
 129   732     2649       67    0.2763 +- 0.0115   0.2865 +- 0.0121
 130   759     2683       77    0.2829 +- 0.0116   0.2947 +- 0.0123
 131   701     2628       60    0.2667 +- 0.0113   0.2756 +- 0.0119
 132   785     2685       57    0.2924 +- 0.0119   0.3013 +- 0.0124
 133   704     2601       64    0.2707 +- 0.0115   0.2803 +- 0.0121
 134   806     2843       91    0.2835 +- 0.0113   0.2968 +- 0.0121
 135   775     2871       78    0.2699 +- 0.0109   0.2806 +- 0.0115
 136   789     2762       58    0.2857 +- 0.0115   0.2943 +- 0.0120
 137   754     2649       70    0.2846 +- 0.0117   0.2956 +- 0.0124
 138   815     2834       68    0.2876 +- 0.0114   0.2976 +- 0.0120
 139   751     2683       75    0.2799 +- 0.0116   0.2913 +- 0.0122
 140   570     2161       51    0.2638 +- 0.0124   0.2728 +- 0.0130
 141   526     1986       44    0.2649 +- 0.0130   0.2733 +- 0.0136
 142   777     2719       56    0.2858 +- 0.0116   0.2943 +- 0.0121
 143   741     2920       78    0.2538 +- 0.0104   0.2636 +- 0.0110
 144   769     2844       75    0.2704 +- 0.0110   0.2808 +- 0.0116
 145   738     2785       67    0.2650 +- 0.0110   0.2742 +- 0.0115
 146   712     2672       83    0.2665 +- 0.0112   0.2786 +- 0.0119
 147   787     2967       72    0.2653 +- 0.0106   0.2746 +- 0.0112
 148   804     2889       72    0.2783 +- 0.0111   0.2884 +- 0.0117
 149   838     3065       76    0.2734 +- 0.0107   0.2833 +- 0.0112
 150   757     2796       90    0.2707 +- 0.0111   0.2835 +- 0.0118
 151   745     2858       74    0.2607 +- 0.0107   0.2705 +- 0.0113
 152   716     2856       64    0.2507 +- 0.0105   0.2588 +- 0.0109
 153   760     3995       98    0.1902 +- 0.0075   0.1970 +- 0.0079
 154   702     2802       59    0.2505 +- 0.0106   0.2582 +- 0.0110
 155   796     3030       67    0.2627 +- 0.0105   0.2711 +- 0.0109
 156   728     2990       73    0.2435 +- 0.0101   0.2521 +- 0.0105
 157   756     3065       62    0.2467 +- 0.0100   0.2539 +- 0.0104
 158   763     3038       61    0.2512 +- 0.0102   0.2584 +- 0.0106
 159   835     3156       71    0.2646 +- 0.0103   0.2732 +- 0.0108
 160   791     3318       67    0.2384 +- 0.0094   0.2453 +- 0.0098
 161   528     3322       93    0.1589 +- 0.0074   0.1654 +- 0.0078
 162   842     3923       89    0.2146 +- 0.0082   0.2217 +- 0.0085
 163   713     2408       57    0.2961 +- 0.0126   0.3063 +- 0.0132
 164   853     3167       76    0.2693 +- 0.0104   0.2787 +- 0.0109
 165   816     3302       70    0.2471 +- 0.0097   0.2547 +- 0.0101
 166   592     2486       67    0.2381 +- 0.0109   0.2475 +- 0.0115
 167   645     2460       54    0.2622 +- 0.0116   0.2705 +- 0.0121
 168   842     3291       87    0.2558 +- 0.0099   0.2657 +- 0.0104
 169   830     3177       80    0.2613 +- 0.0102   0.2708 +- 0.0107
 170   839     3186       72    0.2633 +- 0.0102   0.2720 +- 0.0107
 171   819     3206       82    0.2555 +- 0.0100   0.2650 +- 0.0105
 172   853     3281       72    0.2600 +- 0.0100   0.2682 +- 0.0104
 173   700     2749       58    0.2546 +- 0.0108   0.2624 +- 0.0112
 174   659     2694       49    0.2446 +- 0.0106   0.2510 +- 0.0110
 175   807     3223       73    0.2504 +- 0.0099   0.2586 +- 0.0103
 176   869     3425       86    0.2537 +- 0.0096   0.2630 +- 0.0101
 177   916     3385       79    0.2706 +- 0.0101   0.2798 +- 0.0105
 178   876     3322       81    0.2637 +- 0.0100   0.2730 +- 0.0105
 179   906     3557      101    0.2547 +- 0.0095   0.2653 +- 0.0100
 180   989     3565       73    0.2774 +- 0.0100   0.2856 +- 0.0104
 181   816     3266       78    0.2498 +- 0.0098   0.2585 +- 0.0102
 182   819     3901      112    0.2099 +- 0.0081   0.2187 +- 0.0085
 183   701     3534       97    0.1984 +- 0.0082   0.2063 +- 0.0086
 184   945     3729       89    0.2534 +- 0.0092   0.2622 +- 0.0097
 185   887     3772       82    0.2352 +- 0.0088   0.2425 +- 0.0091
 186   962     3901       86    0.2466 +- 0.0089   0.2545 +- 0.0093
 187   908     3824       71    0.2374 +- 0.0088   0.2438 +- 0.0091
 188   948     3937      116    0.2408 +- 0.0087   0.2512 +- 0.0092
 189   894     3678       91    0.2431 +- 0.0091   0.2518 +- 0.0095
 190   938     3806       94    0.2465 +- 0.0090   0.2553 +- 0.0094
 191  1011     3745       96    0.2700 +- 0.0096   0.2800 +- 0.0101
 192  1029     3688      102    0.2790 +- 0.0098   0.2903 +- 0.0104
 193   926     3727       93    0.2485 +- 0.0091   0.2575 +- 0.0096
 194   906     3967       79    0.2284 +- 0.0084   0.2349 +- 0.0087
 195   960     3878       78    0.2476 +- 0.0089   0.2547 +- 0.0093
 196  1086     3924       84    0.2768 +- 0.0095   0.2853 +- 0.0099
 197   912     3465       80    0.2632 +- 0.0098   0.2720 +- 0.0102
 198   963     3694       62    0.2607 +- 0.0094   0.2670 +- 0.0097
 199   640     2540       58    0.2520 +- 0.0111   0.2603 +- 0.0116
 200  1043     3864       85    0.2699 +- 0.0094   0.2785 +- 0.0098
 201  1010     3674       86    0.2749 +- 0.0098   0.2842 +- 0.0102
 202   743     4091       92    0.1816 +- 0.0072   0.1875 +- 0.0075
 203   294     6826     2416    0.0431 +- 0.0026   0.0855 +- 0.0057
 204   520     4083      387    0.1274 +- 0.0059   0.1469 +- 0.0071
 205   819     4528      132    0.1809 +- 0.0069   0.1886 +- 0.0072
 206  1144     4482      107    0.2552 +- 0.0085   0.2641 +- 0.0089
 207  1175     4509      127    0.2606 +- 0.0085   0.2713 +- 0.0090
 208  1192     4534      122    0.2629 +- 0.0086   0.2732 +- 0.0090
 209  1152     4390       97    0.2624 +- 0.0087   0.2708 +- 0.0091
 210  1214     4742      106    0.2560 +- 0.0082   0.2643 +- 0.0086
 211  1051     4424       97    0.2376 +- 0.0082   0.2451 +- 0.0085
 212  1154     4633      107    0.2491 +- 0.0082   0.2574 +- 0.0086
 213  1262     4749      111    0.2657 +- 0.0084   0.2747 +- 0.0088
 214  1092     4161      101    0.2624 +- 0.0089   0.2717 +- 0.0094
 215  1250     4716       89    0.2651 +- 0.0084   0.2723 +- 0.0087
 216  1236     4475       92    0.2762 +- 0.0089   0.2844 +- 0.0092
 217  1137     4047       93    0.2809 +- 0.0094   0.2903 +- 0.0099
 218  1268     4777       93    0.2654 +- 0.0084   0.2729 +- 0.0087
 219  1242     5044      100    0.2462 +- 0.0078   0.2533 +- 0.0081
 220  1043     4247       82    0.2456 +- 0.0085   0.2524 +- 0.0088
 221  1016     4486      101    0.2265 +- 0.0079   0.2339 +- 0.0082
 222  1182     4869      113    0.2428 +- 0.0079   0.2509 +- 0.0082
 223  1253     5012      114    0.2500 +- 0.0079   0.2582 +- 0.0082
 224  1260     5186      119    0.2430 +- 0.0076   0.2510 +- 0.0080
 225  1279     5607      130    0.2281 +- 0.0071   0.2358 +- 0.0074
 226  1148     4599       95    0.2496 +- 0.0082   0.2571 +- 0.0086
 227  1235     4656      106    0.2652 +- 0.0085   0.2740 +- 0.0089
 228  1399     5337      106    0.2621 +- 0.0079   0.2696 +- 0.0082
 229  1384     5375      102    0.2575 +- 0.0078   0.2645 +- 0.0081
 230  1483     5440       99    0.2726 +- 0.0080   0.2797 +- 0.0083
 231  1472     5598      116    0.2630 +- 0.0077   0.2708 +- 0.0080
 232  1564     5792      106    0.2700 +- 0.0077   0.2771 +- 0.0080
 233  1622     5876      110    0.2760 +- 0.0077   0.2835 +- 0.0080
 234  1599     5908      115    0.2706 +- 0.0076   0.2782 +- 0.0079
 235  1710     6005      119    0.2848 +- 0.0078   0.2929 +- 0.0081
 236  1797     6630      124    0.2710 +- 0.0072   0.2783 +- 0.0075
 237  1789     6520      128    0.2744 +- 0.0073   0.2822 +- 0.0076
 238  2003     6322      132    0.3168 +- 0.0081   0.3264 +- 0.0085
 239  1846     5764      108    0.3203 +- 0.0086   0.3289 +- 0.0089
 240  1929     6286      126    0.3069 +- 0.0080   0.3157 +- 0.0083
 241  1862     6686      133    0.2785 +- 0.0073   0.2865 +- 0.0076
 242  1996     6882      122    0.2900 +- 0.0074   0.2974 +- 0.0076
 243  1898     6634      144    0.2861 +- 0.0074   0.2951 +- 0.0078
 244  2020     6770      120    0.2984 +- 0.0076   0.3060 +- 0.0078
 245  1996     6763      154    0.2951 +- 0.0075   0.3049 +- 0.0079
 246  1915     6880      133    0.2783 +- 0.0072   0.2861 +- 0.0075
 247  1830     7000      125    0.2614 +- 0.0069   0.2681 +- 0.0071
 248  1931     7148      133    0.2701 +- 0.0069   0.2774 +- 0.0072
 249  1909     6875      142    0.2777 +- 0.0072   0.2860 +- 0.0075
 250  1700     6313      119    0.2693 +- 0.0074   0.2766 +- 0.0076
 251  1700     5804      113    0.2929 +- 0.0081   0.3011 +- 0.0084
 252  1881     6666      133    0.2822 +- 0.0074   0.2903 +- 0.0077
 253  1822     6941      150    0.2625 +- 0.0069   0.2707 +- 0.0072
 254  1934     7615      166    0.2540 +- 0.0065   0.2620 +- 0.0067
 255  2016     7845      157    0.2570 +- 0.0064   0.2644 +- 0.0067
 256  1821     7552      146    0.2411 +- 0.0063   0.2478 +- 0.0065
 257  1738     7825      148    0.2221 +- 0.0059   0.2282 +- 0.0061
 258  1908     8105      150    0.2354 +- 0.0060   0.2417 +- 0.0062
 259  2073     8138      177    0.2547 +- 0.0063   0.2627 +- 0.0065
 260  2390     8505      187    0.2810 +- 0.0065   0.2899 +- 0.0068
 261   561     2485       44    0.2258 +- 0.0106   0.2315 +- 0.0109
 262  2350     8085      181    0.2907 +- 0.0068   0.3001 +- 0.0071
 263  2075     7170      129    0.2894 +- 0.0072   0.2969 +- 0.0075
 264  1071     4157       93    0.2576 +- 0.0088   0.2660 +- 0.0092
 265   837     3470       85    0.2412 +- 0.0093   0.2498 +- 0.0097
 266  2154     7328      140    0.2939 +- 0.0072   0.3020 +- 0.0075
 267  1552     6828      130    0.2273 +- 0.0064   0.2335 +- 0.0066
 268  1797     8239      244    0.2181 +- 0.0057   0.2276 +- 0.0060
 269  1582     7921      259    0.1997 +- 0.0055   0.2093 +- 0.0058
 270  2059     9323      183    0.2209 +- 0.0054   0.2271 +- 0.0056
 271  2132     9028      199    0.2362 +- 0.0057   0.2437 +- 0.0059
 272  2401    10088      193    0.2380 +- 0.0054   0.2446 +- 0.0056
 273  2176     8590      168    0.2533 +- 0.0061   0.2605 +- 0.0063
 274  2318     8395      169    0.2761 +- 0.0065   0.2841 +- 0.0067
 275  2265     8847      174    0.2560 +- 0.0060   0.2633 +- 0.0063
 276  2113     8690      168    0.2432 +- 0.0059   0.2499 +- 0.0061
 277  2444     9560      179    0.2556 +- 0.0058   0.2625 +- 0.0060
 278  2441     9155      197    0.2666 +- 0.0061   0.2749 +- 0.0063
 279  2504     9184      191    0.2726 +- 0.0061   0.2808 +- 0.0064
 280  2549    10321      205    0.2470 +- 0.0055   0.2540 +- 0.0057
 281  2445     9475      168    0.2580 +- 0.0059   0.2646 +- 0.0061
 282  2712     9402      172    0.2884 +- 0.0063   0.2960 +- 0.0065
 283  3043     9670      138    0.3147 +- 0.0065   0.3211 +- 0.0067
 284  3730    10541      132    0.3539 +- 0.0067   0.3602 +- 0.0069
 285  6419    15238      167    0.4212 +- 0.0063   0.4278 +- 0.0064
 286  7808    17208      212    0.4537 +- 0.0062   0.4617 +- 0.0064
 287  8536    18055      209    0.4728 +- 0.0062   0.4806 +- 0.0064
 288 10586    20388      292    0.5192 +- 0.0062   0.5299 +- 0.0064
 289  5876    11763      200    0.4995 +- 0.0080   0.5117 +- 0.0083
 290 11342    22753      413    0.4985 +- 0.0057   0.5115 +- 0.0060
 291  6947    14979      288    0.4638 +- 0.0067   0.4766 +- 0.0070
 292  8797    18021      340    0.4882 +- 0.0063   0.5014 +- 0.0066
 293  9542    21824      418    0.4372 +- 0.0054   0.4493 +- 0.0056
 294  9251    22402      487    0.4130 +- 0.0051   0.4259 +- 0.0053
 295  8341    20095      405    0.4151 +- 0.0054   0.4271 +- 0.0056
 296  8420    21223      431    0.3967 +- 0.0051   0.4084 +- 0.0053
 297  7893    20739      423    0.3806 +- 0.0050   0.3918 +- 0.0053
 298  8405    20626      452    0.4075 +- 0.0053   0.4204 +- 0.0055
 299  9162    21744      478    0.4214 +- 0.0052   0.4348 +- 0.0055
 300  8448    21477      451    0.3934 +- 0.0051   0.4053 +- 0.0053
 301  7909    21934      412    0.3606 +- 0.0047   0.3703 +- 0.0049
 302  7499    21457      407    0.3495 +- 0.0047   0.3590 +- 0.0049
 303  7748    21327      413    0.3633 +- 0.0048   0.3734 +- 0.0050
 304  7576    21218      441    0.3571 +- 0.0048   0.3678 +- 0.0050
 305  7125    22003      433    0.3238 +- 0.0044   0.3330 +- 0.0046
 306  6843    22360      435    0.3060 +- 0.0042   0.3146 +- 0.0044
 307  8078    22825      451    0.3539 +- 0.0046   0.3640 +- 0.0048
 308  1563    17204      697    0.0909 +- 0.0024   0.0963 +- 0.0026
 309  6192    23415      496    0.2644 +- 0.0038   0.2725 +- 0.0039
 310  7080    23473      471    0.3016 +- 0.0041   0.3104 +- 0.0043
 311  6833    22003      425    0.3105 +- 0.0043   0.3192 +- 0.0045
 312  6587    22803      443    0.2889 +- 0.0040   0.2970 +- 0.0042
 313  6407    23458      424    0.2731 +- 0.0039   0.2802 +- 0.0040
 314  6329    22320      417    0.2836 +- 0.0040   0.2912 +- 0.0042
 315  6330    22367      428    0.2830 +- 0.0040   0.2908 +- 0.0042
 316  6014    23042      426    0.2610 +- 0.0038   0.2679 +- 0.0039
 317  5992    24154      448    0.2481 +- 0.0036   0.2547 +- 0.0037
 318  6166    24040      455    0.2565 +- 0.0037   0.2635 +- 0.0038
 319  5999    23303      429    0.2574 +- 0.0037   0.2643 +- 0.0039
 320  6522    24996      422    0.2609 +- 0.0036   0.2672 +- 0.0037
 321  6458    25961      473    0.2488 +- 0.0035   0.2553 +- 0.0036
 322  6332    26157      510    0.2421 +- 0.0034   0.2489 +- 0.0035
 323  4457    19550      428    0.2280 +- 0.0038   0.2352 +- 0.0039
 324  3941    17235      405    0.2287 +- 0.0040   0.2365 +- 0.0042
 325  5726    24678      430    0.2320 +- 0.0034   0.2378 +- 0.0035
 326  5493    24455      427    0.2246 +- 0.0034   0.2303 +- 0.0035
 327  6188    26900      457    0.2300 +- 0.0032   0.2356 +- 0.0033
 328  6153    28857      551    0.2132 +- 0.0030   0.2191 +- 0.0031
 329  5885    28372      553    0.2074 +- 0.0030   0.2132 +- 0.0031
 330  5639    29237      500    0.1929 +- 0.0028   0.1976 +- 0.0029
 331  5077    29538      527    0.1719 +- 0.0026   0.1763 +- 0.0027
 332  4896    28276      502    0.1732 +- 0.0027   0.1776 +- 0.0028
 333  5086    28348      486    0.1794 +- 0.0027   0.1838 +- 0.0028
 334  6620    34207      592    0.1935 +- 0.0026   0.1983 +- 0.0027
 335  6692    33756      625    0.1982 +- 0.0027   0.2035 +- 0.0027
 336  7611    33792      581    0.2252 +- 0.0029   0.2308 +- 0.0030
 337     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 338     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 339     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 340     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 341     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 342     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 343     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 344     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 345     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 346     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 347     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 348     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 349     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 350     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000
 351     0        0        0    0.0000 +- 0.0000   0.0000 +- 0.0000

Mean tagging efficiency  0.2964 +-  0.0007
	                       0.2855 +-  0.0007 without background subtraction

