   3.6          0.9584        0.1212
  11.4          1.1573        0.1004
  21.1          1.4698        0.0682
  30.9          1.6736        0.1000
  40.8          1.9597        0.1179
  50.7          2.2635        0.0987
  60.7          2.4696        0.1157
  70.6          2.8658        0.1704
  80.5          2.9125        0.1601
  90.5          3.0258        0.2257
 100.6          3.0274        0.1414
 110.4          3.1560        0.1485
 120.2          3.0713        0.1420
 130.4          2.8477        0.1358
 140.4          2.7364        0.1303
 150.3          2.5582        0.1512
 160.1          2.3818        0.1398
 169.6          2.2984        0.2376
 177.2          2.3621        0.2625
   4.0          2.2744        0.2590
  11.2          2.4114        0.2031
  21.0          2.5854        0.1143
  30.9          3.0513        0.1777
  40.8          3.6858        0.2176
  50.6          4.3448        0.1852
  60.6          4.7198        0.2147
  70.6          5.3771        0.3047
  80.7          5.7894        0.3045
  90.4          5.7348        0.4208
 100.4          5.7253        0.2581
 110.4          5.4453        0.2499
 120.4          5.2371        0.2364
 130.3          4.9830        0.2309
 140.2          4.7980        0.2218
 150.1          4.3725        0.2543
 160.0          4.0064        0.2318
 169.7          3.7951        0.3897
 177.2          3.8373        0.4099
