   3.9         11.2026        1.3757
  11.4         12.4429        1.5161
  21.0         13.9898        0.7991
  30.9         16.7806        0.6902
  40.8         19.4007        0.8409
  50.7         22.7221        1.2129
  60.7         28.5846        1.8069
  70.6         30.8242        1.7474
  80.6         32.0256        1.3453
  90.5         32.5302        1.3082
 100.4         31.9353        1.3085
 110.4         30.0027        1.2092
 120.3         26.6008        1.1594
 130.2         22.6670        1.4936
 140.1         19.5192        1.0628
 150.1         16.0277        0.9253
 160.0         13.1656        0.8248
 169.7         11.2744        1.1129
 177.2         10.5269        1.0547
   4.0         11.5697        1.4224
  11.4         11.8126        1.4393
  21.0         13.5305        0.7728
  30.9         15.7760        0.6487
  40.9         18.5208        0.8028
  50.7         21.5000        1.1476
  60.8         26.6689        1.6844
  70.6         29.0114        1.6444
  80.6         30.0955        1.2641
  90.5         30.2586        1.2167
 100.5         29.3532        1.2028
 110.4         28.2466        1.1387
 120.2         24.3049        1.0617
 130.2         20.1161        1.3262
 140.2         16.8503        0.9180
 150.1         14.2862        0.8271
 159.9         11.1380        0.7004
 169.7          9.0250        0.8917
 177.3          8.4447        0.8490
