   4.1          2.8158        0.4137
  11.1          2.5464        0.1993
  21.0          2.5487        0.2486
  30.7          2.5808        0.1748
  40.7          2.7340        0.1226
  50.9          2.9209        0.1733
  60.7          3.3149        0.1993
  70.8          3.6742        0.1920
  80.6          4.5180        0.2033
  90.5          4.4311        0.1870
 100.5          4.2152        0.1986
 110.3          3.8743        0.1833
 120.2          3.2104        0.1567
 130.2          2.3283        0.1258
 139.8          1.6998        0.1227
 150.0          0.9148        0.0641
 159.6          0.5763        0.1055
 170.2          0.1990        0.0449
 178.0          0.0732        0.0327
   4.2          1.9104        0.3466
  10.9          1.9728        0.1570
  20.9          2.0280        0.1984
  30.8          2.1844        0.1483
  40.8          2.1274        0.0957
  50.8          2.3164        0.1379
  60.9          3.0384        0.1825
  70.8          3.2739        0.1731
  80.8          3.7831        0.1715
  90.5          3.7895        0.1602
 100.5          3.8076        0.1791
 110.2          3.2197        0.1520
 120.2          3.0440        0.1474
 130.0          2.0129        0.1082
 140.1          1.3974        0.1014
 149.5          0.8579        0.0580
 159.5          0.3910        0.0720
 169.7          0.1910        0.0435
 177.7          0.2782        0.0958
