   4.0          6.5754        1.1020
  11.4          7.0876        1.1587
  20.9          7.8714        0.6835
  30.9          8.7844        0.3913
  40.8         10.1132        0.5058
  50.8         11.4009        0.9274
  60.8         13.8728        0.7751
  70.6         14.7457        0.7685
  80.6         15.6957        0.6352
  90.5         15.2582        0.6157
 100.4         14.5493        0.6855
 110.4         14.0835        0.5752
 120.2         11.7584        0.5793
 130.3          9.3703        0.5890
 140.2          7.6356        0.4740
 150.2          5.8820        0.3418
 159.7          4.0273        0.3014
 169.5          3.0270        0.3069
 177.4          2.4845        0.2775
   4.0          4.4640        0.3523
  11.3          5.9689        0.3660
  20.9          6.5949        0.4470
  30.8          7.2531        0.3776
  40.8          7.7852        0.3225
  50.6          9.0754        0.4066
  60.8         10.7219        0.6438
  70.7         11.4922        0.7946
  80.6         11.9576        0.4867
  90.5         12.2398        0.5215
 100.4         11.6417        0.5320
 110.5         10.9563        0.4918
 120.4          9.3215        0.3935
 130.2          7.1618        0.6199
 140.1          5.5948        0.3164
 150.0          4.1954        0.2396
 159.8          2.8753        0.3189
 169.3          1.8330        0.3000
 177.1          1.8594        0.3213
