   4.0          3.2687        0.3619
  11.5          2.9639        0.2102
  20.9          3.3292        0.3207
  30.8          3.5598        0.2374
  40.8          3.9003        0.1679
  50.8          4.2065        0.2395
  60.6          4.7208        0.2588
  70.7          5.5388        0.2688
  80.5          5.9337        0.2573
  90.5          5.8807        0.2425
 100.4          5.6797        0.2642
 110.4          5.1480        0.2385
 120.3          4.2656        0.2022
 130.1          3.3892        0.1747
 140.2          2.4225        0.1697
 150.0          1.5374        0.0943
 159.1          0.7912        0.1319
 169.8          0.3450        0.0646
 177.0          0.3365        0.0893
   4.2          2.9642        0.3952
  11.1          2.8423        0.2119
  20.8          2.7321        0.2651
  30.8          2.9767        0.2002
  40.7          3.0265        0.1335
  50.7          3.5311        0.2058
  60.7          4.0252        0.2317
  70.5          4.6429        0.2335
  80.5          5.1327        0.2277
  90.5          5.1603        0.2157
 100.5          4.8249        0.2263
 110.4          4.5630        0.2141
 120.4          3.7021        0.1787
 130.3          2.9099        0.1546
 140.1          1.9108        0.1369
 150.4          1.2899        0.0844
 159.1          0.5918        0.1042
 169.4          0.2937        0.0600
 176.0          0.1927        0.0969
