!   3.0          2.7094        1.6725
  12.7          1.1525        0.1968
  21.2          1.3411        0.2288
  30.9          1.3026        0.2791
  40.7          1.3530        0.1835
  50.8          1.5651        0.0942
  61.1          1.8919        0.1663
  70.6          2.1762        0.1484
  80.7          2.9087        0.1445
  90.5          2.9801        0.1350
 100.5          3.0532        0.1535
 110.2          2.7665        0.1462
 120.2          2.3249        0.1206
 130.2          1.7265        0.1006
 139.9          1.2994        0.0749
 149.8          0.6859        0.1665
 159.8          0.6217        0.1328
 169.8          0.6744        0.0789
 177.4          1.1888        0.1731
!   2.9          0.6176        0.4489
  12.8          0.8887        0.1588
  21.0          0.9977        0.1713
  30.9          1.3041        0.2797
  40.7          1.4707        0.1997
  51.0          1.4460        0.0886
  60.8          1.8164        0.1625
  70.6          2.3069        0.1617
  80.6          3.2063        0.1595
  90.5          3.1801        0.1442
 100.5          3.1571        0.1588
 110.3          3.0459        0.1604
 119.9          2.3967        0.1240
 129.9          1.9522        0.1129
 140.1          1.3174        0.0761
 150.0          0.8471        0.2051
 160.6          0.6358        0.1341
 169.9          0.7770        0.0893
 177.5          1.3159        0.1896
