   4.0         11.8443        1.4549
  11.4         12.6690        1.5436
  21.0         13.9465        0.7965
  30.9         16.1376        0.6637
  40.8         19.1277        0.8290
  50.7         22.7539        1.2143
  60.7         28.5019        1.8006
  70.6         30.0883        1.7055
  80.6         31.2619        1.3131
  90.5         31.6669        1.2734
 100.4         31.2451        1.2802
 110.4         29.8708        1.2040
 120.2         25.2023        1.0996
 130.3         21.1146        1.3916
 140.2         18.6962        1.0182
 150.1         15.0740        0.8713
 159.9         12.2641        0.7697
 169.6         10.1238        0.9997
 177.2         10.0732        1.0102
   4.0         10.6964        1.3174
  11.4         11.4897        1.4003
  21.0         12.5765        0.7186
  30.9         14.4429        0.5942
  40.8         17.1004        0.7418
  50.7         19.4817        1.0408
  60.8         24.2488        1.5322
  70.6         26.7655        1.5175
  80.5         27.3831        1.1506
  90.5         27.4304        1.1034
 100.4         26.4012        1.0823
 110.4         24.7534        0.9988
 120.2         22.0598        0.9654
 130.2         18.2134        1.2015
 140.2         15.1168        0.8244
 150.0         11.9307        0.6925
 159.9          9.1197        0.5759
 169.5          7.9244        0.7837
 177.2          7.6162        0.7701
