  0 0.0000
 10 0.0081
 20 0.0299
 30 0.0589
 40 0.0887
 50 0.1145
 60 0.1341
 70 0.1465
 80 0.1518
 90 0.1502
100 0.1422
110 0.1285
120 0.1098
130 0.0874
140 0.0630
150 0.0392
160 0.0188
170 0.0049
180 0.0000
