   4.1          2.8192        0.4006
  11.2          2.5975        0.1934
  20.9          2.5673        0.2486
  30.7          2.6922        0.1809
  40.7          2.7929        0.1226
  50.6          3.1723        0.1840
  60.7          3.6468        0.2078
  70.6          4.0769        0.2046
  80.5          4.7167        0.2085
  90.5          4.7030        0.1959
 100.4          4.6157        0.2158
 110.4          4.0603        0.1896
 120.1          3.4836        0.1668
 130.1          2.6259        0.1381
 140.0          1.9041        0.1355
 150.0          1.1611        0.0749
 159.1          0.4985        0.0858
 170.0          0.2710        0.0565
 176.5          0.0999        0.0602
   4.2          2.5833        0.4400
  10.8          2.2974        0.1776
  20.8          2.2718        0.2212
  30.8          2.2832        0.1543
  40.7          2.3399        0.1043
  50.7          2.5482        0.1505
  61.1          2.9513        0.1737
  70.7          3.5296        0.1833
  80.6          4.1512        0.1859
  90.5          4.1128        0.1729
 100.5          3.9785        0.1867
 110.3          3.7747        0.1774
 120.2          3.2172        0.1550
 130.3          2.3438        0.1247
 139.9          1.6000        0.1152
 149.8          0.9102        0.0596
 159.2          0.4951        0.0863
 169.8          0.2781        0.0559
 176.5          0.1362        0.0497
