  10.7          0.0299        0.0316
  20.3          0.1619        0.0272
  30.1          0.2834        0.0230
  39.9          0.3454        0.0211
  49.3          0.4373        0.0248
  60.5          0.4972        0.0281
  70.8          0.4899        0.0169
  80.3          0.5156        0.0130
  90.1          0.5178        0.0119
  99.6          0.5139        0.0127
 109.4          0.5217        0.0165
 120.0          0.4256        0.0204
 130.2          0.4400        0.0182
 139.5          0.3537        0.0205
 149.5          0.2836        0.0286
 160.2          0.2064        0.0367
 169.7          0.0506        0.0340
  10.8          0.0885        0.0251
  20.4          0.1600        0.0215
  30.1          0.2754        0.0177
  39.9          0.3413        0.0165
  49.4          0.4214        0.0191
  60.5          0.4410        0.0197
  70.7          0.5049        0.0128
  80.3          0.5413        0.0100
  90.0          0.5561        0.0092
  99.6          0.5744        0.0101
 109.3          0.5593        0.0135
 119.9          0.5247        0.0190
 130.3          0.5007        0.0160
 139.5          0.4318        0.0174
 149.3          0.4206        0.0274
 160.2          0.1920        0.0386
 169.8          0.0220        0.0333
