!   4.7          0.8470        0.3434
  11.6          1.3342        0.1246
  20.8          1.2803        0.1280
  30.7          1.3575        0.0946
  40.8          1.3702        0.0655
  50.4          1.6030        0.1008
  60.8          1.9820        0.1349
  70.6          2.7273        0.1562
  80.9          2.8825        0.1372
  90.4          3.2713        0.1411
 100.5          3.1797        0.1508
 110.4          2.8067        0.1339
 120.3          2.3996        0.1187
 130.1          1.8259        0.1006
 139.9          1.2129        0.0890
 149.8          0.8091        0.0554
 160.0          0.4576        0.0805
 169.5          0.4402        0.0825
 177.4          0.6003        0.1427
!   4.9          1.3606        0.8165
  11.1          1.1429        0.1901
  21.0          1.2549        0.2128
  30.7          1.4027        0.3000
  40.6          1.3853        0.1871
  50.8          1.4473        0.0863
  60.9          1.9023        0.1645
  70.3          2.4672        0.1584
  80.6          3.0629        0.1451
  90.5          3.0221        0.1348
 100.5          2.9017        0.1453
 110.3          2.9398        0.1546
 120.3          2.3060        0.1178
 130.0          1.7853        0.1025
 140.0          1.1975        0.0684
 150.0          0.7572        0.1836
 159.8          0.6667        0.1411
 169.6          0.5686        0.0692
 177.5          0.5331        0.1112
