  11.1          0.1163        0.0560
  20.4          0.1319        0.0433
  30.1          0.2925        0.0338
  39.7          0.3503        0.0324
  49.3          0.4321        0.0389
  60.9          0.5026        0.0382
  70.5          0.5574        0.0256
  80.3          0.6244        0.0206
  90.1          0.6364        0.0185
  99.6          0.6612        0.0201
 109.2          0.6037        0.0268
 119.6          0.6282        0.0389
 130.3          0.5591        0.0367
 139.5          0.5374        0.0379
 149.0          0.6417        0.0599
 160.4          0.4242        0.1029
 169.8          0.1798        0.0873
  11.309 -0.01339  0.09937
  20.535  0.35562  0.07052
   30.15  0.19816  0.05436
   39.63  0.30303  0.05113
  49.195  0.39267  0.06467
  60.963  0.48442  0.06417
  70.383  0.58898   0.0442
  80.459  0.59341  0.03543
  90.165  0.58363  0.03031
  99.623  0.66404  0.03216
 109.336  0.64992  0.04166
  119.42  0.63238  0.06024
 130.234  0.60191  0.06167
 139.637  0.50223   0.0644
 148.786  0.42918  0.10372
 160.309  0.51804  0.17223
   169.8  0.29945  0.15742
