   3.8          4.5267        0.2977
  11.4          4.8333        0.1018
  20.8          4.8995        0.0601
  30.8          5.2423        0.0515
  40.6          5.8446        0.0619
  50.8          6.1708        0.0908
  60.7          7.6567        0.1225
  70.6          8.5032        0.1001
  80.6          8.7798        0.0819
  90.5          8.8787        0.0673
 100.5          8.4125        0.0654
 110.4          7.5129        0.0751
 120.2          6.7329        0.0893
 130.4          4.7870        0.0773
 140.0          3.7829        0.0623
 150.1          2.6834        0.0716
 159.4          1.5288        0.0700
 169.1          0.9166        0.0423
 177.7          0.8490        0.0928
   3.4          3.1849        0.2580
  11.4          3.9338        0.0923
  20.9          4.2058        0.0536
  30.8          4.2578        0.0440
  40.8          4.6347        0.0517
  50.7          5.2885        0.0816
  60.6          6.0895        0.1090
  70.6          6.7400        0.0884
  80.6          7.0750        0.0717
  90.5          7.1041        0.0576
 100.4          6.7667        0.0549
 110.4          6.1791        0.0634
 120.1          4.9651        0.0678
 130.1          3.8705        0.0650
 139.8          2.9208        0.0523
 150.0          1.9464        0.0566
 159.3          1.1232        0.0584
 169.6          0.6374        0.0382
 177.8          0.4455        0.0579
