!   2.5          0.0000        0.0000
  12.6          1.1471        0.2317
  21.1          1.4608        0.2547
  30.8          1.9346        0.4158
  40.9          2.1776        0.2991
  50.7          2.3859        0.1446
  60.9          3.3139        0.2953
  70.6          3.8671        0.2843
  80.7          4.8656        0.2566
  90.6          4.4299        0.2063
 100.4          4.4466        0.2249
 110.4          3.9677        0.2088
 120.4          3.3456        0.1735
 130.3          2.9925        0.1727
 139.9          2.0958        0.1194
 150.0          1.3440        0.3239
 160.6          1.1419        0.2362
 170.0          1.7507        0.1861
 177.4          1.7814        0.2407
!   2.5          0.0000        0.0000
  13.3          1.1401        0.2375
  20.6          1.2342        0.2164
  30.8          1.8671        0.4010
  40.9          1.9120        0.2632
  50.7          2.4589        0.1484
  61.4          2.6836        0.2419
  70.6          3.6144        0.2656
  80.5          4.3830        0.2318
  90.5          4.3116        0.2005
 100.3          4.0798        0.2063
 110.4          3.7356        0.1956
 120.4          3.3444        0.1719
 130.4          2.8166        0.1607
 139.9          2.0532        0.1146
 150.1          1.4809        0.3561
 160.3          1.4668        0.2997
 169.6          1.7283        0.1832
 177.3          2.2974        0.2886
