!   4.0          1.0094        0.2114
  10.3          1.6754        0.1430
  20.7          1.8841        0.1863
  30.9          1.8846        0.1293
  40.5          1.9803        0.0923
  50.9          2.0239        0.1243
  60.7          2.5978        0.1643
  70.6          2.9771        0.1639
  80.4          3.5528        0.1651
  90.6          3.6713        0.1575
 100.5          3.7741        0.1789
 110.3          3.3942        0.1620
 120.3          2.7430        0.1357
 130.0          1.9589        0.1081
 140.0          1.3890        0.1026
 149.5          0.7727        0.0566
 160.4          0.5576        0.1009
 170.3          0.2080        0.0435
 177.2          0.1779        0.0553
!   4.5          2.7275        0.6194
  10.7          1.7541        0.1501
  20.9          1.5268        0.1513
  30.9          1.6857        0.1157
  40.5          1.7023        0.0788
  50.7          1.7872        0.1094
  60.6          2.2918        0.1478
  70.6          2.6939        0.1494
  80.7          3.4048        0.1573
  90.6          3.3916        0.1450
 100.3          3.3764        0.1595
 110.3          3.1941        0.1514
 120.3          2.4906        0.1219
 130.2          1.8706        0.1016
 140.0          1.3744        0.1001
 150.1          0.8227        0.0565
 160.0          0.4936        0.0857
 169.5          0.3457        0.0664
 177.5          0.4780        0.1278
