   3.9          9.4749        0.1899
  11.4         10.8321        0.0775
  21.0         12.0838        0.0670
  30.9         13.6034        0.0658
  40.8         15.8426        0.0825
  50.7         18.2827        0.1180
  60.8         22.4350        0.1549
  70.5         24.7604        0.1139
  80.6         24.9895        0.0931
  90.5         25.2346        0.0860
 100.4         24.2886        0.0917
 110.4         22.7974        0.1152
 120.2         20.2018        0.1466
 130.2         16.3860        0.1008
 140.1         13.4945        0.0877
 150.1         11.3101        0.1139
 159.9          8.3052        0.1037
 169.5          6.7210        0.0702
 177.4          6.3205        0.1488
   3.9          8.2807        0.2808
  11.4          8.7198        0.0999
  21.0          9.5365        0.0792
  30.8         10.6686        0.0760
  40.8         12.0955        0.0928
  50.7         14.1081        0.1368
  60.7         16.9966        0.1743
  70.6         18.8500        0.1298
  80.6         19.2467        0.1087
  90.5         19.3977        0.0996
 100.4         18.3325        0.1030
 110.3         16.9814        0.1271
 120.2         15.0653        0.1624
 130.2         11.9058        0.1186
 140.1          9.5034        0.0970
 150.1          7.9413        0.1277
 159.8          5.3374        0.1141
 169.5          4.3219        0.0788
 177.2          3.7458        0.1531
