   3.8          3.2390        0.3499
  11.2          3.3971        0.2417
  20.9          3.6765        0.3545
  30.9          3.9392        0.2631
  40.7          4.2398        0.1835
  50.7          4.5237        0.2588
  60.8          5.5898        0.3059
  70.6          6.1064        0.2970
  80.6          6.2949        0.2738
  90.4          6.5364        0.2701
 100.4          6.1024        0.2846
 110.4          5.5831        0.2595
 120.3          4.8716        0.2324
 130.2          3.5475        0.1844
 139.8          2.6022        0.1834
 149.7          1.6669        0.1040
 159.4          0.8588        0.1435
 169.6          0.5885        0.1059
 177.2          0.2460        0.0747
   3.6          3.4961        0.4563
  11.2          3.0381        0.2222
  21.0          3.0731        0.2975
  30.9          3.2854        0.2205
  40.7          3.5679        0.1563
  50.6          3.9699        0.2300
  60.7          4.2265        0.2394
  70.7          4.6377        0.2310
  80.6          5.3354        0.2351
  90.5          5.5142        0.2296
 100.4          5.2014        0.2436
 110.3          4.7432        0.2219
 120.1          4.2228        0.2031
 130.1          2.9336        0.1549
 139.9          2.0098        0.1436
 149.8          1.4224        0.0911
 159.0          0.7014        0.1212
 169.5          0.3428        0.0680
 176.0          0.1447        0.0648
