  10.7          0.0030        0.0294
  20.3          0.1879        0.0257
  30.0          0.2784        0.0216
  39.8          0.3373        0.0199
  49.4          0.4499        0.0229
  60.5          0.5072        0.0258
  70.8          0.5028        0.0156
  80.3          0.5351        0.0122
  90.1          0.5338        0.0112
  99.6          0.5067        0.0121
 109.3          0.5232        0.0161
 120.0          0.5272        0.0205
 130.2          0.4663        0.0179
 139.5          0.3800        0.0197
 149.4          0.2942        0.0291
 160.2          0.2383        0.0396
 169.8          0.0825        0.0347
  10.8          0.0433        0.0261
  20.3          0.1588        0.0218
  30.1          0.3097        0.0177
  39.8          0.3700        0.0168
  49.4          0.4064        0.0196
  60.7          0.5054        0.0197
  70.7          0.5260        0.0129
  80.3          0.5482        0.0102
  90.0          0.5593        0.0094
  99.6          0.5794        0.0103
 109.3          0.5809        0.0139
 119.8          0.5765        0.0195
 130.3          0.5582        0.0166
 139.5          0.4610        0.0181
 149.1          0.4254        0.0290
 160.3          0.2409        0.0428
 169.8          0.0731        0.0349
