!   2.5          0.0000        0.0000
  11.7          0.9438        0.1284
  21.2          1.3110        0.0703
  31.0          1.7008        0.0550
  40.6          2.1892        0.0771
  50.9          2.3729        0.0797
  60.9          3.7208        0.1931
  70.3          4.3533        0.2261
  80.6          4.4105        0.1480
  90.4          4.3529        0.0902
 100.5          4.2407        0.0625
 110.4          3.9264        0.0597
 120.3          3.4982        0.0741
 130.1          3.0055        0.0783
 139.9          2.1329        0.0586
 150.2          1.3600        0.0481
 160.2          1.2912        0.0677
 170.1          1.7831        0.0810
 177.2          2.0361        0.1733
!   2.5          0.0000        0.0000
  13.5          0.6356        0.1614
  20.4          1.3204        0.1004
  30.7          1.7024        0.0746
  40.7          1.9162        0.1020
  50.4          1.9850        0.0988
  60.7          2.5660        0.1913
  70.4          3.5744        0.2681
  80.5          3.8518        0.1898
  90.6          4.2694        0.1249
 100.4          3.9571        0.0803
 110.4          3.4296        0.0732
 120.5          3.4254        0.1005
 130.4          2.6908        0.0973
 139.9          2.1356        0.0781
 149.8          1.4271        0.0655
 160.4          1.5480        0.0949
 169.7          1.9101        0.1195
 177.5          1.8918        0.2341
