!   3.9          1.8560        0.4985
  10.9          1.0468        0.0736
  20.7          1.3336        0.0437
  30.7          1.4288        0.0341
  40.8          1.3303        0.0341
  51.1          1.5013        0.0490
  61.0          1.9795        0.0900
  70.7          2.3963        0.0892
  80.5          2.8921        0.0671
  90.7          3.1515        0.0510
 100.3          3.0192        0.0393
 110.4          2.9509        0.0476
 120.2          2.2649        0.0472
 130.2          1.5511        0.0437
 140.0          1.2852        0.0378
 150.0          0.8429        0.0379
 160.0          0.4746        0.0388
 170.5          0.4817        0.0411
 177.3          0.4995        0.0757
!   3.2          3.4064        2.2050
  11.0          0.9539        0.0799
  21.2          1.0271        0.0377
  30.8          1.2893        0.0342
  40.6          1.2542        0.0347
  50.6          1.3200        0.0448
  60.7          1.6627        0.0848
  70.9          2.3078        0.0949
  80.8          3.0006        0.0765
  90.5          3.1847        0.0550
 100.5          2.9199        0.0395
 110.3          2.8261        0.0467
 120.3          2.4639        0.0524
 130.0          1.7058        0.0481
 140.0          1.1985        0.0379
 149.7          0.7976        0.0355
 160.7          0.5987        0.0427
 169.5          0.5832        0.0422
 177.2          0.5599        0.0848
