   4.0          7.7245        0.1992
  11.4          7.7723        0.0795
  21.1          8.8878        0.0714
  30.9         10.6117        0.0717
  40.8         12.8447        0.0874
  50.7         15.4837        0.1388
  60.8         18.2829        0.1866
  70.7         20.1524        0.1349
  80.5         21.1080        0.1127
  90.5         21.5658        0.1034
 100.4         21.2918        0.1037
 110.4         20.6241        0.1169
 120.3         18.3330        0.1082
 130.3         16.6019        0.0961
 140.2         14.5940        0.0931
 150.1         12.9554        0.0953
 160.0         10.7991        0.0827
 169.6          9.9358        0.0778
 177.2         10.0563        0.1988
   3.9          9.7579        0.1913
  11.4         10.7024        0.0822
  21.0         12.2018        0.0767
  30.9         14.4772        0.0814
  40.8         17.3142        0.0982
  50.7         20.4545        0.1465
  60.7         25.4550        0.2183
  70.6         27.4045        0.1456
  80.5         28.8024        0.1200
  90.5         29.1857        0.1111
 100.5         28.5962        0.1144
 110.4         26.9343        0.1372
 120.3         24.0786        0.1382
 130.2         21.0245        0.1115
 140.2         18.3459        0.1065
 150.2         15.9122        0.1140
 159.9         13.1057        0.1015
 169.6         11.6306        0.0871
 177.4         11.5533        0.2089
