   4.0          3.2687        0.2926
  11.5          2.9639        0.0833
  20.9          3.3292        0.0490
  30.8          3.5598        0.0410
  40.8          3.9003        0.0471
  50.8          4.2065        0.0723
  60.6          4.7208        0.0982
  70.7          5.5388        0.0857
  80.5          5.9337        0.0686
  90.5          5.8807        0.0531
 100.4          5.6797        0.0491
 110.4          5.1480        0.0569
 120.3          4.2656        0.0613
 130.1          3.3892        0.0609
 140.2          2.4225        0.0479
 150.0          1.5374        0.0514
 159.1          0.7912        0.0480
 169.8          0.3450        0.0292
 177.0          0.3365        0.0694
   4.2          2.9642        0.3448
  11.1          2.8423        0.1031
  20.8          2.7321        0.0510
  30.8          2.9767        0.0431
  40.7          3.0265        0.0467
  50.7          3.5311        0.0749
  60.7          4.0252        0.1094
  70.5          4.6429        0.0944
  80.5          5.1327        0.0763
  90.5          5.1603        0.0586
 100.5          4.8249        0.0508
 110.4          4.5630        0.0608
 120.4          3.7021        0.0630
 130.3          2.9099        0.0644
 140.1          1.9108        0.0475
 150.4          1.2899        0.0522
 159.1          0.5918        0.0491
 169.4          0.2937        0.0347
 176.0          0.1927        0.0914
