   3.8          3.2453        0.1712
  11.4          4.1673        0.0728
  21.1          4.5740        0.0546
  30.8          5.4372        0.0483
  40.9          6.4034        0.0579
  50.8          7.1931        0.0811
  60.9          8.6034        0.0985
  70.7          9.7291        0.0965
  80.5         10.5810        0.0987
  90.4         10.6653        0.0832
 100.4         10.6502        0.0768
 110.4          9.9174        0.0677
 120.3          9.3351        0.0606
 130.3          8.7291        0.0594
 140.2          8.0303        0.0597
 150.2          7.1291        0.0593
 160.1          6.4221        0.0506
 169.7          6.0169        0.0528
 177.3          6.0860        0.1433
   3.9          5.3803        0.1766
  11.5          6.2237        0.0779
  21.1          7.2625        0.0685
  31.0          8.6680        0.0663
  40.8         10.5194        0.0806
  50.7         12.5757        0.1264
  60.8         14.5200        0.1612
  70.6         16.1923        0.1266
  80.6         17.5824        0.1116
  90.6         17.2734        0.0971
 100.5         17.0757        0.0956
 110.3         16.3518        0.1014
 120.4         14.9878        0.0922
 130.3         13.7166        0.0857
 140.2         11.9865        0.0822
 150.2         10.7190        0.0838
 160.0          9.1268        0.0725
 169.7          8.3649        0.0700
 177.2          8.7387        0.1833
