!   3.9          5.6764        4.6443
  12.9          1.2792        0.1426
  21.1          1.3811        0.0631
  30.9          2.0431        0.0568
  40.5          2.3811        0.0711
  50.9          2.4792        0.0763
  60.6          3.1562        0.1484
  70.5          4.4395        0.1929
  80.6          4.5588        0.1359
  90.4          4.6225        0.0859
 100.4          4.2881        0.0591
 110.3          3.9513        0.0588
 120.4          3.3510        0.0718
 130.0          2.6804        0.0691
 139.8          1.9408        0.0539
 150.0          1.1561        0.0450
 160.6          1.0838        0.0640
 170.1          1.5679        0.0744
 177.2          1.8440        0.1634
!   2.5          0.0000        0.0000
  12.9          1.4238        0.1782
  21.2          1.7935        0.0832
  31.0          1.8059        0.0538
  40.6          2.5063        0.0763
  50.7          2.7692        0.0823
  60.9          3.3424        0.1651
  70.3          3.9638        0.1906
  80.3          4.9425        0.1435
  90.4          4.5594        0.0883
 100.3          4.4391        0.0602
 110.3          3.9203        0.0575
 120.3          3.5645        0.0743
 130.1          2.7149        0.0701
 139.9          2.0677        0.0564
 149.9          1.2619        0.0458
 160.2          1.3102        0.0672
 169.7          1.6734        0.0786
 177.3          1.8351        0.1772
