   4.0          6.5754        0.2566
  11.4          7.0876        0.0907
  20.9          7.8714        0.0675
  30.9          8.7844        0.0639
  40.8         10.1132        0.0788
  50.8         11.4009        0.1157
  60.8         13.8728        0.1493
  70.6         14.7457        0.1079
  80.6         15.6957        0.0946
  90.5         15.2582        0.0813
 100.4         14.5493        0.0848
 110.4         14.0835        0.1067
 120.2         11.7584        0.1286
 130.3          9.3703        0.0999
 140.2          7.6356        0.0836
 150.2          5.8820        0.1047
 159.7          4.0273        0.1007
 169.5          3.0270        0.0632
 177.4          2.4845        0.1274
   4.0          4.4640        0.2328
  11.3          5.9689        0.0946
  20.9          6.5949        0.0660
  30.8          7.2531        0.0596
  40.8          7.7852        0.0696
  50.6          9.0754        0.1092
  60.8         10.7219        0.1342
  70.7         11.4922        0.1018
  80.6         11.9576        0.0870
  90.5         12.2398        0.0758
 100.4         11.6417        0.0762
 110.5         10.9563        0.0933
 120.4          9.3215        0.1113
 130.2          7.1618        0.0909
 140.1          5.5948        0.0742
 150.0          4.1954        0.0898
 159.8          2.8753        0.0898
 169.3          1.8330        0.0524
 177.1          1.8594        0.1160
