   4.1          2.8158        0.3708
  11.1          2.5464        0.1105
  21.0          2.5487        0.0539
  30.7          2.5808        0.0426
  40.7          2.7340        0.0475
  50.9          2.9209        0.0700
  60.7          3.3149        0.1069
  70.8          3.6742        0.0911
  80.6          4.5180        0.0754
  90.5          4.4311        0.0565
 100.5          4.2152        0.0483
 110.3          3.8743        0.0567
 120.2          3.2104        0.0592
 130.2          2.3283        0.0562
 139.8          1.6998        0.0448
 150.0          0.9148        0.0435
 159.6          0.5763        0.0559
 170.2          0.1990        0.0302
 178.0          0.0732        0.0303
   4.2          1.9104        0.3235
  10.9          1.9728        0.0903
  20.9          2.0280        0.0457
  30.8          2.1844        0.0374
  40.8          2.1274        0.0379
  50.8          2.3164        0.0566
  60.9          3.0384        0.0977
  70.8          3.2739        0.0854
  80.8          3.7831        0.0665
  90.5          3.7895        0.0491
 100.5          3.8076        0.0425
 110.2          3.2197        0.0461
 120.2          3.0440        0.0531
 130.0          2.0129        0.0475
 140.1          1.3974        0.0383
 149.5          0.8579        0.0377
 159.5          0.3910        0.0387
 169.7          0.1910        0.0296
 177.7          0.2782        0.0838
