   3.9          5.5847        0.2271
  11.2          6.5255        0.0829
  21.0          7.1392        0.0594
  30.9          7.8720        0.0545
  40.7          8.6440        0.0644
  50.8         10.0286        0.0996
  60.8         11.9022        0.1247
  70.5         13.0403        0.0937
  80.6         13.6738        0.0806
  90.5         13.8401        0.0710
 100.4         13.0619        0.0719
 110.3         12.1597        0.0873
 120.2         10.3703        0.1068
 130.3          8.1201        0.0855
 140.1          6.2810        0.0687
 150.0          4.9976        0.0853
 159.9          3.3063        0.0826
 169.6          2.4793        0.0527
 177.3          2.0424        0.1094
   3.8          5.5385        0.2973
  11.3          5.2262        0.0913
  21.0          5.9322        0.0622
  30.8          6.2876        0.0539
  40.8          7.0289        0.0652
  50.7          7.8503        0.0982
  60.6          9.2892        0.1245
  70.6         10.2371        0.0976
  80.5         10.7841        0.0825
  90.5         10.7127        0.0703
 100.4         10.2842        0.0700
 110.3          9.2828        0.0819
 120.2          8.0892        0.0989
 130.2          6.4528        0.0870
 140.0          4.9006        0.0689
 150.0          3.7932        0.0861
 159.7          2.2581        0.0809
 169.6          1.5372        0.0480
 177.2          1.5131        0.1099
