  11.324 -0.23021  0.10055
  20.653  0.03328  0.06355
  30.195  0.17372  0.04717
  39.562  0.26029  0.04583
  49.277  0.31669  0.05987
  60.885  0.46584  0.06133
  70.432  0.52656  0.04382
  80.438  0.57199  0.03386
  90.304  0.55058  0.02771
  99.577  0.60223   0.0285
 109.392  0.59748  0.03678
 119.395  0.65737  0.05049
 130.219  0.64221  0.05676
 139.627  0.63706  0.06093
 149.012  0.73871  0.10338
 159.765  0.69248  0.18542
  169.87  0.23685    0.199
  11.324 -0.23021  0.10055
  20.653  0.03328  0.06355
  30.195  0.17372  0.04717
  39.562  0.26029  0.04583
  49.277  0.31669  0.05987
  60.885  0.46584  0.06133
  70.432  0.52656  0.04382
  80.438  0.57199  0.03386
  90.304  0.55058  0.02771
  99.577  0.60223   0.0285
 109.392  0.59748  0.03678
 119.395  0.65737  0.05049
 130.219  0.64221  0.05676
 139.627  0.63706  0.06093
 149.012  0.73871  0.10338
 159.765  0.69248  0.18542
  169.87  0.23685    0.199
