!   3.0          2.7094        1.6232
  12.7          1.1525        0.0966
  21.2          1.3411        0.0517
  30.9          1.3026        0.0359
  40.7          1.3530        0.0399
  50.8          1.5651        0.0529
  61.1          1.8919        0.0982
  70.6          2.1762        0.1006
  80.7          2.9087        0.0818
  90.5          2.9801        0.0551
 100.5          3.0532        0.0426
 110.2          2.7665        0.0464
 120.2          2.3249        0.0527
 130.2          1.7265        0.0497
 139.9          1.2994        0.0401
 149.8          0.6859        0.0323
 159.8          0.6217        0.0487
 169.8          0.6744        0.0469
 177.4          1.1888        0.1321
!   2.9          0.6176        0.4394
  12.8          0.8887        0.0880
  21.0          0.9977        0.0432
  30.9          1.3041        0.0379
  40.7          1.4707        0.0442
  51.0          1.4460        0.0515
  60.8          1.8164        0.0990
  70.6          2.3069        0.1130
  80.6          3.2063        0.0906
  90.5          3.1801        0.0591
 100.5          3.1571        0.0443
 110.3          3.0459        0.0492
 119.9          2.3967        0.0537
 129.9          1.9522        0.0545
 140.1          1.3174        0.0409
 150.0          0.8471        0.0373
 160.6          0.6358        0.0451
 169.9          0.7770        0.0513
 177.5          1.3159        0.1436
