   4.1          2.8192        0.3560
  11.2          2.5975        0.0938
  20.9          2.5673        0.0454
  30.7          2.6922        0.0380
  40.7          2.7929        0.0414
  50.6          3.1723        0.0647
  60.7          3.6468        0.0946
  70.6          4.0769        0.0818
  80.5          4.7167        0.0681
  90.5          4.7030        0.0508
 100.4          4.6157        0.0456
 110.4          4.0603        0.0508
 120.1          3.4836        0.0553
 130.1          2.6259        0.0546
 140.0          1.9041        0.0445
 150.0          1.1611        0.0453
 159.1          0.4985        0.0371
 170.0          0.2710        0.0338
 176.5          0.0999        0.0578
   4.2          2.5833        0.4066
  10.8          2.2974        0.0957
  20.8          2.2718        0.0462
  30.8          2.2832        0.0361
  40.7          2.3399        0.0391
  50.7          2.5482        0.0592
  61.1          2.9513        0.0881
  70.7          3.5296        0.0851
  80.6          4.1512        0.0669
  90.5          4.1128        0.0501
 100.5          3.9785        0.0425
 110.3          3.7747        0.0512
 120.2          3.2172        0.0539
 130.3          2.3438        0.0522
 139.9          1.6000        0.0413
 149.8          0.9102        0.0369
 159.2          0.4951        0.0393
 169.8          0.2781        0.0312
 176.5          0.1362        0.0442
