  10.6          0.0111        0.0456
  20.3          0.1303        0.0393
  30.1          0.2605        0.0332
  39.8          0.3712        0.0305
  49.3          0.4701        0.0369
  60.6          0.5956        0.0418
  70.8          0.4768        0.0246
  80.3          0.5050        0.0189
  90.1          0.4999        0.0172
  99.7          0.4576        0.0180
 109.5          0.4946        0.0231
 120.0          0.4173        0.0265
 130.1          0.4771        0.0246
 139.6          0.3400        0.0278
 149.6          0.3041        0.0371
 160.1          0.1126        0.0465
 169.6          0.0360        0.0449
  10.7          0.0856        0.0265
  20.3          0.1462        0.0231
  30.1          0.2970        0.0193
  39.9          0.3185        0.0179
  49.4          0.4011        0.0204
  60.4          0.5194        0.0220
  70.7          0.5152        0.0141
  80.3          0.5243        0.0109
  90.0          0.5584        0.0100
  99.6          0.5441        0.0109
 109.3          0.5459        0.0145
 119.9          0.4952        0.0195
 130.2          0.4594        0.0167
 139.5          0.4583        0.0183
 149.3          0.3476        0.0282
 160.3          0.2414        0.0386
 169.8          0.0901        0.0338
