  10.7          0.0771        0.1744
  20.9          0.2732        0.1114
  30.3          0.2517        0.0864
  39.8          0.2373        0.0857
  49.5          0.2510        0.0883
  60.5          0.4693        0.0813
  70.1          0.2925        0.0805
  80.4          0.3682        0.0810
  90.2          0.3692        0.0654
 100.0          0.4572        0.0574
 110.1          0.3535        0.0497
 120.1          0.3195        0.0481
 129.8          0.2038        0.0533
 139.7          0.2595        0.0598
 149.8          0.2525        0.0727
 160.4          0.0624        0.0718
 169.4         -0.0673        0.0813
  10.9         -0.0919        0.0598
  20.4          0.1978        0.0478
  30.3          0.2854        0.0369
  39.8          0.3511        0.0345
  49.3          0.4899        0.0431
  60.7          0.4943        0.0440
  70.6          0.4010        0.0300
  80.3          0.4476        0.0232
  90.1          0.4532        0.0208
  99.7          0.3609        0.0210
 109.9          0.4229        0.0230
 120.1          0.3676        0.0237
 129.9          0.3340        0.0246
 139.7          0.2640        0.0278
 149.6          0.2494        0.0347
 160.2          0.1803        0.0400
 169.5          0.0358        0.0407
