   3.8          4.5267        0.4007
  11.4          4.8333        0.3039
  20.8          4.8995        0.3339
  30.8          5.2423        0.2744
  40.6          5.8446        0.2444
  50.8          6.1708        0.2814
  60.7          7.6567        0.4661
  70.6          8.5032        0.5916
  80.6          8.7798        0.3610
  90.5          8.8787        0.3803
 100.5          8.4125        0.3860
 110.4          7.5129        0.3395
 120.2          6.7329        0.2869
 130.4          4.7870        0.4171
 140.0          3.7829        0.2171
 150.1          2.6834        0.1591
 159.4          1.5288        0.1771
 169.1          0.9166        0.1536
 177.7          0.8490        0.1653
   3.4          3.1849        0.3310
  11.4          3.9338        0.2723
  20.9          4.2058        0.4040
  30.8          4.2578        0.2831
  40.8          4.6347        0.1984
  50.7          5.2885        0.2985
  60.6          6.0895        0.3276
  70.6          6.7400        0.3223
  80.6          7.0750        0.3042
  90.5          7.1041        0.2915
 100.4          6.7667        0.3141
 110.4          6.1791        0.2852
 120.1          4.9651        0.2343
 130.1          3.8705        0.1980
 139.8          2.9208        0.2031
 150.0          1.9464        0.1150
 159.3          1.1232        0.1839
 169.6          0.6374        0.1130
 177.8          0.4455        0.0942
