  11.579 -0.02205  0.10995
  20.563  0.17005   0.0734
  30.169  0.18054  0.05414
  39.596  0.38523  0.05216
  49.197  0.38845   0.0662
  60.865  0.48224  0.06844
  70.449  0.44168  0.04874
  80.412  0.56098  0.03782
  90.255  0.55495  0.03212
  99.584  0.68409  0.03268
 109.318  0.60187  0.04232
 119.426  0.72054  0.05766
 130.173  0.70136  0.06307
 139.572   0.5746  0.06721
 148.788  0.53958  0.10835
 160.132  0.46573  0.20432
 169.735  0.04724  0.19501
  11.579 -0.02205  0.10995
  20.563  0.17005   0.0734
  30.169  0.18054  0.05414
  39.596  0.38523  0.05216
  49.197  0.38845   0.0662
  60.865  0.48224  0.06844
  70.449  0.44168  0.04874
  80.412  0.56098  0.03782
  90.255  0.55495  0.03212
  99.584  0.68409  0.03268
 109.318  0.60187  0.04232
 119.426  0.72054  0.05766
 130.173  0.70136  0.06307
 139.572   0.5746  0.06721
 148.788  0.53958  0.10835
 160.132  0.46573  0.20432
 169.735  0.04724  0.19501
