   3.9          9.7579        1.1058
  11.4         10.7024        1.1974
  21.0         12.2018        0.7737
  30.9         14.4772        0.5988
  40.8         17.3142        0.7155
  50.7         20.4545        0.8690
  60.7         25.4550        1.7612
  70.6         27.4045        1.4216
  80.5         28.8024        1.4065
  90.5         29.1857        1.2078
 100.5         28.5962        1.1577
 110.4         26.9343        1.1387
 120.3         24.0786        1.4980
 130.2         21.0245        1.2049
 140.2         18.3459        0.8273
 150.2         15.9122        0.7462
 159.9         13.1057        0.7907
 169.6         11.6306        0.9277
 177.4         11.5533        0.9409
