   4.0          7.7245        0.8849
  11.4          7.7723        0.8711
  21.1          8.8878        0.5653
  30.9         10.6117        0.4407
  40.8         12.8447        0.5330
  50.7         15.4837        0.6631
  60.8         18.2829        1.2690
  70.7         20.1524        1.0486
  80.5         21.1080        1.0332
  90.5         21.5658        0.8947
 100.4         21.2918        0.8640
 110.4         20.6241        0.8734
 120.3         18.3330        1.1408
 130.3         16.6019        0.9523
 140.2         14.5940        0.6593
 150.1         12.9554        0.6079
 160.0         10.7991        0.6514
 169.6          9.9358        0.7928
 177.2         10.0563        0.8229
