  10.9         -0.0919        0.0598
  20.4          0.1978        0.0478
  30.3          0.2854        0.0369
  39.8          0.3511        0.0345
  49.3          0.4899        0.0431
  60.7          0.4943        0.0440
  70.6          0.4010        0.0300
  80.3          0.4476        0.0232
  90.1          0.4532        0.0208
  99.7          0.3609        0.0210
 109.9          0.4229        0.0230
 120.1          0.3676        0.0237
 129.9          0.3340        0.0246
 139.7          0.2640        0.0278
 149.6          0.2494        0.0347
 160.2          0.1803        0.0400
 169.5          0.0358        0.0407
