  10.7          0.0771        0.1744
  20.9          0.2732        0.1114
  30.3          0.2517        0.0864
  39.8          0.2373        0.0857
  49.5          0.2510        0.0883
  60.5          0.4693        0.0813
  70.1          0.2925        0.0805
  80.4          0.3682        0.0810
  90.2          0.3692        0.0654
 100.0          0.4572        0.0574
 110.1          0.3535        0.0497
 120.1          0.3195        0.0481
 129.8          0.2038        0.0533
 139.7          0.2595        0.0598
 149.8          0.2525        0.0727
 160.4          0.0624        0.0718
 169.4         -0.0673        0.0813
