   3.9          5.5847        0.4013
  11.2          6.5255        0.3954
  21.0          7.1392        0.4823
  30.9          7.8720        0.4084
  40.7          8.6440        0.3555
  50.8         10.0286        0.4441
  60.8         11.9022        0.7100
  70.5         13.0403        0.8991
  80.6         13.6738        0.5535
  90.5         13.8401        0.5877
 100.4         13.0619        0.5951
 110.3         12.1597        0.5430
 120.2         10.3703        0.4333
 130.3          8.1201        0.7005
 140.1          6.2810        0.3520
 150.0          4.9976        0.2780
 159.9          3.3063        0.3614
 169.6          2.4793        0.4030
 177.3          2.0424        0.3468
