   4.0          6.5754        1.1020
  11.4          7.0876        1.1587
  20.9          7.8714        0.6835
  30.9          8.7844        0.3913
  40.8         10.1132        0.5058
  50.8         11.4009        0.9274
  60.8         13.8728        0.7751
  70.6         14.7457        0.7685
  80.6         15.6957        0.6352
  90.5         15.2582        0.6157
 100.4         14.5493        0.6855
 110.4         14.0835        0.5752
 120.2         11.7584        0.5793
 130.3          9.3703        0.5890
 140.2          7.6356        0.4740
 150.2          5.8820        0.3418
 159.7          4.0273        0.3014
 169.5          3.0270        0.3069
 177.4          2.4845        0.2775
