   3.8          3.2453        0.3096
  11.4          4.1673        0.3392
  21.1          4.5740        0.1931
  30.8          5.4372        0.3117
  40.9          6.4034        0.3727
  50.8          7.1931        0.2990
  60.9          8.6034        0.3817
  70.7          9.7291        0.5369
  80.5         10.5810        0.5351
  90.4         10.6653        0.7718
 100.4         10.6502        0.4692
 110.4          9.9174        0.4491
 120.3          9.3351        0.4166
 130.3          8.7291        0.3992
 140.2          8.0303        0.3651
 150.2          7.1291        0.4101
 160.1          6.4221        0.3686
 169.7          6.0169        0.6158
 177.3          6.0860        0.6369
