   3.9          7.3693        1.2258
  11.3          7.9640        1.3009
  21.0          8.9183        0.7737
  30.9          9.9096        0.4402
  40.8         11.6300        0.5803
  50.8         13.0386        1.0589
  60.8         15.6226        0.8692
  70.6         17.1050        0.8893
  80.6         18.0005        0.7265
  90.5         17.5240        0.7058
 100.4         16.9801        0.7986
 110.3         15.8050        0.6434
 120.2         13.0851        0.6417
 130.3         10.7568        0.6738
 140.0          8.6658        0.5359
 150.1          6.7628        0.3881
 159.7          5.0152        0.3685
 169.5          3.6947        0.3721
 177.1          3.7224        0.3979
