   3.9          5.3803        0.6259
  11.5          6.2237        0.6990
  21.1          7.2625        0.4633
  31.0          8.6680        0.3613
  40.8         10.5194        0.4381
  50.7         12.5757        0.5416
  60.8         14.5200        1.0098
  70.6         16.1923        0.8451
  80.6         17.5824        0.8627
  90.6         17.2734        0.7184
 100.5         17.0757        0.6945
 110.3         16.3518        0.6937
 120.4         14.9878        0.9330
 130.3         13.7166        0.7874
 140.2         11.9865        0.5423
 150.2         10.7190        0.5038
 160.0          9.1268        0.5509
 169.7          8.3649        0.6679
 177.2          8.7387        0.7177
