   3.6          0.9584        0.1212
  11.4          1.1573        0.1004
  21.1          1.4698        0.0682
  30.9          1.6736        0.1000
  40.8          1.9597        0.1179
  50.7          2.2635        0.0987
  60.7          2.4696        0.1157
  70.6          2.8658        0.1704
  80.5          2.9125        0.1601
  90.5          3.0258        0.2257
 100.6          3.0274        0.1414
 110.4          3.1560        0.1485
 120.2          3.0713        0.1420
 130.4          2.8477        0.1358
 140.4          2.7364        0.1303
 150.3          2.5582        0.1512
 160.1          2.3818        0.1398
 169.6          2.2984        0.2376
 177.2          2.3621        0.2625
